Date/Time,Cooling:Electricity [J](TimeStep),Heating:Electricity [J](TimeStep),Electricity:HVAC [J](TimeStep),InteriorLights:Electricity [J](TimeStep),IndoorLivingWall:InteriorLights:Electricity [J](TimeStep),Electricity:Facility [J](TimeStep) 
 07/08  07:31:00,11064701.57672619,91805.69720683021,3215801.326380468,51959085.860270865,50998967.29127086,69784631.23021668 
 07/08  07:32:00,11064701.57672619,90913.27158935803,3216053.220801357,51951103.265053265,50990984.69605326,69776189.13691366 
 07/08  07:33:00,11064701.57672619,90025.26545512397,3216847.315504289,51998223.903531596,51038105.33453159,69823397.25593178 
 07/08  07:34:00,11064701.57672619,89155.6923269784,3218044.7757817693,52100707.159962416,51140588.59096241,69926390.1887286 
 07/08  07:35:00,11064701.57672619,88177.573118617,3219226.878084363,52215027.99832064,51254909.42932063,70041097.13469003 
 07/08  07:36:00,11064701.57672619,87294.7858763684,3220203.307035854,52324732.87022596,51364614.30122595,70151078.17742166 
 07/08  07:37:00,11064701.57672619,86510.85928353101,3220914.144486408,52404394.60533462,51444276.03633461,70230849.72732478 
 07/08  07:38:00,11064701.57672619,85657.815695847,3221476.473009652,52453095.52003543,51492976.951035425,70279443.2756803 
 07/08  07:39:00,11064701.57672619,84644.71288027972,3223032.1616747915,52662932.374807104,51702813.8058071,70490006.36516502 
 07/08  07:40:00,11064701.57672619,83702.8522128157,3239053.7006948004,53139789.75866984,52179671.18966983,70982127.50451046 
 07/08  07:41:00,11064701.57672619,82703.55612903491,3231230.5788232205,53080984.30664693,52120865.73764694,70914684.12968318 
 07/08  07:42:00,11064701.57672619,81971.20293299669,3233636.693472272,53067434.43085472,52107315.86185472,70902992.77993661 
 07/08  07:43:00,11064701.57672619,81060.38927620219,3232463.3183741616,53033322.360057995,52073203.79105799,70866981.76875769 
 07/08  07:44:00,11064701.57672619,80246.73904042081,3232579.7681447263,52987104.378792554,52026985.80979255,70820252.22808169 
 07/08  07:45:00,11064701.57672619,79450.43378192802,3248284.9094983535,53323040.263799414,52362921.69479941,71171282.954629 
 07/08  07:46:00,11064701.57672619,78678.24034469006,3249595.1745517864,53570250.63334432,52610132.06434432,71419217.75975 
 07/08  07:47:00,11064701.57672619,77832.60310523192,3244989.94161444,53495251.37496905,52535132.80596906,71338954.44859393 
 07/08  07:48:00,11064701.57672619,76917.49795420244,3245330.405407155,53438578.95596371,52478460.3869637,71281894.51490417 
 07/08  07:49:00,11064701.57672619,76103.48369081756,3243975.068352187,53430357.01168728,52470238.44268727,71271690.79374881 
 07/08  07:50:00,11064701.57672619,75356.85669266747,3246731.3804811696,53586508.83854659,52626390.26954658,71430040.27835613 
 07/08  07:51:00,11064701.57672619,74522.78602010518,3264806.835250304,53944440.15073982,52984321.58173981,71805401.35827981 
 07/08  07:52:00,11064701.57672619,73712.00103326871,3254524.7804529527,53982075.55416935,53021956.98516934,71832132.70246415 
 07/08  07:53:00,11064701.57672619,72889.57148063519,3258008.7081010137,53926485.03584247,52966366.466842465,71779392.7757125 
 07/08  07:54:00,11064701.57672619,72097.78585792486,3256616.512943805,53963754.08137029,53003635.51237028,71814667.4375241 
 07/08  07:55:00,11064701.57672619,71321.84444161701,3281074.3803942828,54500148.55974515,53540029.99074516,72374933.7109114 
 07/08  07:56:00,11064701.57672619,70521.78724507093,3325601.6034504026,55799484.08396099,54839365.51496098,73718186.76840836 
 07/08  07:57:00,11064701.57672619,69834.47424217878,3317070.8833019184,56447945.0831759,55487826.51417589,74357620.484064 
 07/08  07:58:00,11064701.57672619,68874.32884200617,3318922.8872285075,56727735.18866108,55767616.61966108,74638493.60593286 
 07/08  07:59:00,11064701.57672619,68198.75653101111,3290504.5737928436,56377072.71776562,55416954.148765616,74258928.77639613 
 07/08  08:00:00,11064701.57672619,67361.1446043647,3281652.0179403434,55952685.727951705,54992567.1589517,73825043.61033458 
 07/08  08:01:00,11068178.027446814,0.0,3347042.443818138,57476267.80976547,54595912.102765486,76567253.24557364 
 07/08  08:02:00,11077250.656814938,0.0,3361022.3251446793,57233854.7967674,54353499.0897674,76338900.55595696 
 07/08  08:03:00,11074232.613938792,0.0,3350570.459051779,57067416.684720695,54187060.97772071,76162090.31841965 
 07/08  08:04:00,11072328.056192335,0.0,3315995.32343125,56663673.10401645,53783317.39701645,75723850.66635865 
 07/08  08:05:00,11073677.875273267,0.0,3309709.0580627485,56234196.81620279,53353841.10920279,75288166.57467955 
 07/08  08:06:00,11074027.901590182,0.0,3308305.678561937,55931361.58227772,53051005.87527772,74984005.8034458 
 07/08  08:07:00,11075204.501320016,0.0,3317387.6219288097,55699857.3766828,52819501.6696828,74761660.7265437 
 07/08  08:08:00,11074436.155879673,0.0,3314469.1932374174,55543685.87239711,52663330.16539712,74602647.24959089 
 07/08  08:09:00,11074790.64459395,0.0,3315141.693199402,55443001.1327357,52562645.4257357,74502710.9095015 
 07/08  08:10:00,11074873.024919001,0.0,3314006.56137675,55405676.27487129,52525320.56787129,74464326.03228547 
 07/08  08:11:00,11074954.038189432,0.0,3313355.4087892687,55417030.507653,52536674.80065301,74475103.65281191 
 07/08  08:12:00,11075035.157264909,0.0,3314511.6907546455,55514316.061353415,52633960.35435341,74573619.3653863 
 07/08  08:13:00,11075116.32545067,0.0,3316575.597989262,55631945.21174002,52751589.504740015,74693385.56621535 
 07/08  08:14:00,11075197.484984268,0.0,3317693.3763297633,55685409.136934355,52805053.42993435,74748039.67352505 
 07/08  08:15:00,11081078.550348101,0.0,3380071.0713978354,56797072.10166019,53916716.39466019,75922152.23683988 
 07/08  08:16:00,11077496.823861534,0.0,3385162.384966751,57812488.8385689,54932133.1315689,76942731.32518859 
 07/08  08:17:00,11073752.53436851,0.0,3352526.083953769,57762927.48367903,54882571.77667904,76860604.13716216 
 07/08  08:18:00,11074311.281658355,0.0,3332172.2662519705,57258822.23087707,54378466.523877084,76336214.7425899 
 07/08  08:19:00,11074712.938678935,0.0,3317040.094044769,56709634.92096782,53829279.21396783,75771964.24526288 
 07/08  08:20:00,11074312.695849366,0.0,3304555.155998001,56156594.05543429,53276238.348434284,75206506.79894042 
 07/08  08:21:00,11074577.921237467,0.0,3301529.1958861225,55671500.05866821,52791144.35166821,74718454.38256484 
 07/08  08:22:00,11074598.74442683,0.0,3298601.3278708304,55240695.72346087,52360340.016460866,74284789.04417452 
 07/08  08:23:00,11076706.65923509,0.0,3312089.4458531206,55024098.778305694,52143743.07130569,74081746.38534606 
 07/08  08:24:00,11081357.093115829,0.0,3369587.366894928,56160791.07159141,53280435.364591405,75276002.01462926 
 07/08  08:25:00,11074345.880755438,0.0,3335616.7548385747,56481468.36465513,53601112.65765513,75562773.39562318 
 07/08  08:26:00,11081510.18884036,0.0,3396417.079050659,57484087.97677277,54603732.26977277,76626257.30167705 
 07/08  08:27:00,11079062.57699262,0.0,3403549.053195898,58494302.7176944,55613947.0106944,77643667.28241685 
 07/08  08:28:00,11079632.723176774,0.0,3424354.5976161044,59458515.571269155,56578159.86426915,78628748.13074473 
 07/08  08:29:00,11079064.090218322,0.0,3434299.8473231015,60234520.99712829,57354165.29012829,79414760.49355334 
 07/08  08:30:00,11079047.969234252,0.0,3444192.4837329043,60868668.278636776,57988312.57163677,80058861.43831845 
 07/08  08:31:00,11078638.993582776,0.0,3447866.3405372575,61336630.39247016,58456274.68547016,80530557.63424039 
 07/08  08:32:00,11078299.633735074,0.0,3448502.8901849156,61636727.95973133,58756372.25273133,80831351.26473558 
 07/08  08:33:00,11077233.762744019,0.0,3438937.2211927283,61800169.73640034,58919814.02940034,80985286.06136696 
 07/08  08:34:00,11078063.975731922,0.0,3445043.838759817,61977374.26283764,59097018.55583764,81168655.23714149 
 07/08  08:35:00,11077844.819390576,0.0,3445552.309467399,62117419.937334746,59237064.230334744,81309266.4750707 
 07/08  08:36:00,11077887.742964534,0.0,3448276.1213353705,62297638.68771919,59417282.98071919,81492265.42059506 
 07/08  08:37:00,11077932.867815278,0.0,3451650.794564877,62505625.14887015,59625269.441870145,81703682.23122478 
 07/08  08:38:00,11077977.936011769,0.0,3453935.0394080197,62661350.51223451,59780994.80523451,81861746.62871958 
 07/08  08:39:00,11075079.576233584,0.0,3414772.8479949282,62088683.73941985,59208328.03241986,81249971.7701297 
 07/08  08:40:00,11076708.883022219,0.0,3406710.258606776,61497828.942534,58617473.235534,80651107.61333232 
 07/08  08:41:00,11076195.953753423,0.0,3390340.386724035,60909368.70955059,58029013.00255059,80046329.9193862 
 07/08  08:42:00,11074142.301693516,0.0,3355974.474689658,59939805.74263395,57059450.03563395,79042452.77082632 
 07/08  08:43:00,11075553.610305434,0.0,3347072.662278102,59040046.47799049,56159690.77099049,78133842.47107333 
 07/08  08:44:00,11075643.656217448,0.0,3336536.1199992797,58293160.06543181,55412804.35843181,77376469.68237568 
 07/08  08:45:00,11076382.383284746,0.0,3335461.813315096,57790510.58440918,54910154.877409175,76872795.05755591 
 07/08  08:46:00,11075975.939744689,0.0,3328038.8156854617,57339943.67325035,54459587.96625036,76414853.51639955 
 07/08  08:47:00,11076418.99898756,0.0,3325455.8185354187,56973039.0968651,54092683.389865115,76045413.59609076 
 07/08  08:48:00,11076790.53743076,0.0,3324298.4662134526,56725376.50428529,53845020.79728529,75796640.44807443 
 07/08  08:49:00,11077754.221945085,0.0,3329157.6888719965,56493962.457080245,53613606.75008026,75570131.5739847 
 07/08  08:50:00,11077147.94970575,0.0,3324601.0103532313,56333301.637413144,53452945.93041314,75404959.13208245 
 07/08  08:51:00,11077412.110008322,0.0,3324505.77065528,56200939.10348156,53320583.39648156,75272545.59514928 
 07/08  08:52:00,11077463.366250034,0.0,3323216.548093985,56070627.67291956,53190271.965919554,75140988.37971795 
 07/08  08:53:00,11077512.909567915,0.0,3322916.5641887016,56063255.43569052,53182899.728690535,75133358.76588768 
 07/08  08:54:00,11079073.17901174,0.0,3339313.4055143655,56362253.213703826,53481897.506703824,75448795.1252866 
 07/08  08:55:00,11076758.729014702,0.0,3325442.8778821984,56380624.774497285,53500269.06749728,75453336.9891968 
 07/08  08:56:00,11075864.466258176,0.0,3307288.0842068223,55964076.55580282,53083720.84880282,75018673.94439769 
 07/08  08:57:00,11076935.066460969,0.0,3302494.3586367676,55563581.53930509,52683225.83230509,74613424.3813037 
 07/08  08:58:00,11078511.855797347,0.0,3312010.153267377,55437583.40060143,52557227.693601444,74496980.31250377 
 07/08  08:59:00,11077348.454291632,0.0,3307987.527028987,55378780.45297827,52498424.74597828,74434192.17267743 
 07/08  09:00:00,11081760.809382042,0.0,3355255.870886923,56178356.21567544,53298000.508675456,75281072.79424404 
 07/08  09:01:00,11081984.996676773,0.0,3391304.622116296,57460784.53739048,54580428.830390476,76599568.70591109 
 07/08  09:02:00,11081092.59957482,0.0,3410983.3610494332,58661664.5954659,55781308.88846591,77820145.85858433 
 07/08  09:03:00,11081165.35422755,0.0,3426654.376863162,59691872.317113124,56811516.61011312,78866042.41597977 
 07/08  09:04:00,11081209.578525927,0.0,3438201.713898169,60590960.40263198,57710604.695631996,79776695.1772485 
 07/08  09:05:00,11081024.60505127,0.0,3447966.766951167,61359565.32732244,58479209.620322436,80555081.90183981 
 07/08  09:06:00,11080605.70515282,0.0,3455032.1074374598,61951207.936805524,59070852.22980552,81153806.13528559 
 07/08  09:07:00,11080257.961014582,0.0,3459380.9331785664,62359601.47224456,59479245.76524457,81566564.25167616 
 07/08  09:08:00,11079972.163893597,0.0,3459952.715298096,62607578.18810341,59727222.481103405,81815127.99485715 
 07/08  09:09:00,11079133.385571225,0.0,3450592.3522610497,62698246.75997564,59817891.052975655,81896450.93271056 
 07/08  09:10:00,11079782.874946099,0.0,3452675.77285911,62719809.99932486,59839454.29232487,81920111.78962673 
 07/08  09:11:00,11079602.18134996,0.0,3450844.718994327,62728783.97905967,59848428.272059664,81927268.33948499 
 07/08  09:12:00,11079633.437756708,0.0,3451113.9681235775,62733439.65813668,59853083.95113669,81932206.4154386 
 07/08  09:13:00,11079666.805503428,0.0,3451629.863422555,62734060.033724144,59853704.32672416,81933355.29675283 
 07/08  09:14:00,11079700.308415977,0.0,3451421.3126806044,62718725.95201806,59838370.24501806,81917824.71445422 
 07/08  09:15:00,11079733.862122385,0.0,3447432.5706480797,62486484.73736307,59606129.03036308,81681606.31521048 
 07/08  09:16:00,11075956.646531215,0.0,3396791.5198436338,61736096.81622629,58855741.1092263,80880588.35091604 
 07/08  09:17:00,11075971.376750516,0.0,3363986.6526454864,60559345.93389756,57678990.22689756,79671043.07955551 
 07/08  09:18:00,11076833.499440577,0.0,3346748.9575060452,59464086.78732907,56583731.08032907,78558556.1256329 
 07/08  09:19:00,11077742.597900072,0.0,3343298.5869506225,58710082.155227125,55829726.44822712,77801110.51810247 
 07/08  09:20:00,11080436.416441984,0.0,3369600.886672255,58550335.44145735,55669979.73445735,77667674.97283572 
 07/08  09:21:00,11081953.55707937,0.0,3407050.586899016,59245569.68313245,56365213.976132445,78400367.23532894 
 07/08  09:22:00,11081292.972999174,0.0,3426463.977260873,60059727.13430595,57179371.427305944,79233945.85939729 
 07/08  09:23:00,11081689.872008253,0.0,3444086.388235048,60864295.23895661,57983939.531956606,80056143.58970226 
 07/08  09:24:00,11081884.006470423,0.0,3456439.204299866,61637251.02150117,58756895.31450117,80841458.88307288 
 07/08  09:25:00,11081892.72378878,0.0,3467460.732982852,62352662.49616689,59472306.78916689,81567897.96875878 
 07/08  09:26:00,11081561.737386623,0.0,3475480.789903019,62933659.26021725,60053303.55321726,82156920.38421553 
 07/08  09:27:00,11081190.487802818,0.0,3479712.0299026477,63337162.06077711,60456806.35377711,82564659.45209897 
 07/08  09:28:00,11079702.102626992,0.0,3466657.457462335,63573223.91608863,60692868.20908863,82787671.21625626 
 07/08  09:29:00,11080797.484393783,0.0,3472532.710610924,63668330.64203378,60787974.935033776,82888657.0995904 
 07/08  09:30:00,11080482.96315666,0.0,3468816.1545023457,63674097.916814506,60793742.209814504,82890711.2015654 
 07/08  09:31:00,11080508.585749542,0.0,3467991.666816165,63676632.369329795,60796276.66232981,82892423.97503762 
 07/08  09:32:00,11080537.681854963,0.0,3468504.021336055,63688019.51707925,60807663.81007926,82904325.68288128 
 07/08  09:33:00,11080566.912809148,0.0,3467354.5945286774,63743021.14370087,60862665.436700866,82958179.56973541 
 07/08  09:34:00,12895866.181325149,0.0,3574461.3589813244,63836428.097779796,60956072.39077979,84993944.77154765 
 07/08  09:35:00,15188506.340784468,0.0,3757711.377012871,63937872.38609874,61057516.679098755,87617581.64818348 
 07/08  09:36:00,16932982.1742544,0.0,3897650.0175340874,64022868.13483681,61142512.427836806,89639593.7928293 
 07/08  09:37:00,18118961.806501642,0.0,3989679.415512574,64230515.42871159,61350159.721711606,91169401.77524225 
 07/08  09:38:00,18732827.5658941,0.0,4010878.372007209,64438557.70219915,61558201.99519915,92043338.94663571 
 07/08  09:39:00,18884688.888740595,0.0,3992410.1556894085,64654679.52695056,61774323.81995056,92409995.79429218 
 07/08  09:40:00,18829462.111303166,0.0,3972863.049854963,64752961.47396758,61872605.766967595,92440288.9088941 
 07/08  09:41:00,18763713.177692328,0.0,3970535.2615266857,64796882.56291961,61916526.85591961,92417549.30365564 
 07/08  09:42:00,18771128.52405606,0.0,3984984.484311123,64945913.30806456,62065557.601064555,92588544.36009628 
 07/08  09:43:00,18892782.176888485,0.0,4031400.301570102,65195471.37346003,62315115.66646003,93006195.18490465 
 07/08  09:44:00,19058572.411086477,0.0,4067870.629005592,65573990.99796913,62693635.290969126,93589987.57570316 
 07/08  09:45:00,19192105.0263246,0.0,4098265.761139471,65955223.245144956,63074867.53814495,94138816.60797516 
 07/08  09:46:00,19262542.844920196,0.0,4112043.1986162686,66232302.87459177,63351947.167591766,94503404.35392891 
 07/08  09:47:00,19221412.429440618,0.0,4088880.1268001404,66209522.85475066,63329167.14775066,94418514.58831966 
 07/08  09:48:00,19164321.705312863,0.0,4095802.3995728325,66257493.2002764,63377137.493276395,94415119.6330498 
 07/08  09:49:00,19145983.220456854,0.0,4098476.4310557945,66374179.98082599,63493824.27382599,94515587.19029815 
 07/08  09:50:00,19146112.472862426,0.0,4102747.358502295,66398538.13026124,63518182.423261255,94543901.73826906 
 07/08  09:51:00,19152839.975666996,0.0,4104666.8736854685,66377010.668050885,63496654.96105088,94530897.6941574 
 07/08  09:52:00,19155920.36639993,0.0,4104855.137881106,66341618.13345514,63461262.42645514,94498779.63527851 
 07/08  09:53:00,19154141.03040062,0.0,4104168.33757528,66293645.99907246,63413290.29207246,94448319.8995755 
 07/08  09:54:00,19153487.26836609,0.0,4105272.5864586234,66275610.74338409,63395255.03638409,94430679.34866428 
 07/08  09:55:00,19164086.74805181,0.0,4110791.329052815,66335036.570994444,63454680.86399444,94506274.6340713 
 07/08  09:56:00,19192554.37436791,0.0,4121302.78537419,66488105.481800064,63607749.77480008,94698671.69718757 
 07/08  09:57:00,19230147.80533115,0.0,4131283.514656897,66638897.17771863,63758541.47071863,94897715.02572052 
 07/08  09:58:00,18994304.466712836,0.0,3994492.5679145507,65754024.06500299,62873668.35800299,93642844.36044241 
 07/08  09:59:00,18432011.91344237,0.0,3839646.726675484,64011807.63236496,61131451.92536497,91177407.3402143 
 07/08  10:00:00,17935660.27147524,0.0,3771103.0993604083,62473458.99665485,59593103.289654866,89059671.1316524 
 07/08  10:01:00,17586282.45146127,0.0,3698041.1603461523,61261089.825984284,58380734.1189843,87413429.5855525 
 07/08  10:02:00,17402042.034588195,0.0,3666516.9377382584,60060836.58338131,57180480.87638131,85989771.49423295 
 07/08  10:03:00,17282924.11193386,0.0,3620263.727300602,58942952.33198289,56062596.624982886,84700386.90175346 
 07/08  10:04:00,17183205.32744333,0.0,3593878.1177825388,57975473.025632195,55095117.31863219,83602545.05625713 
 07/08  10:05:00,17133788.600109015,0.0,3572956.6856805845,57168822.33372975,54288466.62672975,82722653.94227678 
 07/08  10:06:00,17129871.228533715,0.0,3563634.3901585545,56590165.3945594,53709809.687559396,82128770.19441134 
 07/08  10:07:00,17180212.99460376,0.0,3563628.0721775354,56270473.761670664,53390118.05467066,81858787.55312827 
 07/08  10:08:00,17286896.46015066,0.0,3574579.8284252873,56125429.305335075,53245073.59833507,81831908.8249981 
 07/08  10:09:00,17362851.461452153,0.0,3570869.3612476136,56023275.556352966,53142919.84935296,81804847.0695849 
 07/08  10:10:00,17601012.92282908,0.0,3631268.286822923,56503492.77132398,53623137.06432399,82584764.55939604 
 07/08  10:11:00,18389877.894123364,0.0,3836206.5296149575,58782691.50072798,55902335.793727994,85861428.27610026 
 07/08  10:12:00,19144642.604606926,0.0,3927508.474055266,60976141.37262139,58095785.6656214,88923016.83819224 
 07/08  10:13:00,19626616.498398457,0.0,4057820.3068793803,62902148.90295684,60021793.19595684,91477159.82907614 
 07/08  10:14:00,19925498.670386687,0.0,4147558.1895467397,64516684.240280256,61636328.53328027,93493182.32450472 
 07/08  10:15:00,20043704.244701553,0.0,4216842.455687559,65851993.67759797,62971637.97059797,95024231.71910526 
 07/08  10:16:00,20071572.61110948,0.0,4273719.439774132,66915349.991693005,64034994.284693,96176865.59247352 
 07/08  10:17:00,20046154.280120675,0.0,4306275.002028709,67642072.40880245,64761716.70180244,96913059.97290213 
 07/08  10:18:00,19864253.628438815,0.0,4245752.282626438,67691917.1186319,64811561.411631905,96721796.61874373 
 07/08  10:19:00,19213011.509087835,0.0,3987154.050070143,66017937.34958594,63137581.64258594,94136417.08237742 
 07/08  10:20:00,18425869.34303762,0.0,3857786.0277712764,63999241.27011943,61118885.56311943,91183455.01930757 
 07/08  10:21:00,17792903.301358674,0.0,3739517.1288798247,62216629.94333327,59336274.236333266,88631585.83638422 
 07/08  10:22:00,17422913.65219335,0.0,3690307.2656820514,60797987.6786907,57917631.971690714,86778419.93305323 
 07/08  10:23:00,17385854.14926562,0.0,3682459.4649410755,59662209.133530945,56781853.42653094,85588929.14150767 
 07/08  10:24:00,17455011.557007413,0.0,3661809.63710296,58754514.14172174,55874158.43472174,84726657.02689107 
 07/08  10:25:00,17454028.1020891,0.0,3634473.7485198816,58128107.95974369,55247752.25274369,84070679.29154935 
 07/08  10:26:00,17781475.922079306,0.0,3735655.961059628,58685075.36626474,55804719.659264736,85054363.91548038 
 07/08  10:27:00,18273959.91753428,0.0,3793235.8249704586,59622924.40400097,56742568.697000965,86552052.69668894 
 07/08  10:28:00,18369597.521394383,0.0,3744412.6839442477,59589600.86134423,56709245.15434423,86577851.71105964 
 07/08  10:29:00,18302711.99284987,0.0,3757230.1902955626,59435581.70973107,56555226.00273107,86369581.95353344 
 07/08  10:30:00,18004388.85700055,0.0,3664187.084576496,58863344.62035386,55982988.913353875,85407196.43995234 
 07/08  10:31:00,17669948.06991426,0.0,3641812.60282952,58206229.13125398,55325873.42425398,84385735.1439116 
 07/08  10:32:00,17497669.274774235,0.0,3618130.3377226084,57569101.25630887,54688745.54930888,83546394.55831768 
 07/08  10:33:00,17420575.89913606,0.0,3606467.8009581454,57045898.52456646,54165542.817566454,82929707.56781848 
 07/08  10:34:00,17424966.780290727,0.0,3603499.9480281635,56697705.749565,53817350.042564996,82580369.80762243 
 07/08  10:35:00,17713827.94710617,0.0,3678698.215532341,57118384.081166945,54238028.37416694,83364014.11062834 
 07/08  10:36:00,17704308.726057272,0.0,3594365.5614156364,56745561.25047506,53865205.543475054,82906132.79530409 
 07/08  10:37:00,17557684.225144733,0.0,3606353.961119718,56450254.9576471,53569899.2506471,82472443.78005448 
 07/08  10:38:00,17565272.247045193,0.0,3609200.709027287,56299257.18540882,53418901.47840882,82330211.85405263 
 07/08  10:39:00,17731164.39647992,0.0,3652942.3343274994,56685264.96507676,53804909.25807677,82926091.33247735 
 07/08  10:40:00,18444165.857028626,0.0,3856101.058294329,58781909.0547016,55901553.347701594,85940317.07971993 
 07/08  10:41:00,19199668.845580135,0.0,3958935.020929787,60909659.93546075,58029304.228460744,88946408.56317729 
 07/08  10:42:00,19039800.87571295,0.0,3789323.189100802,60562492.89102978,57682137.18402978,88290108.68178765 
 07/08  10:43:00,18742649.53148984,0.0,3852680.985895595,60685610.25451419,57805254.547514185,88169971.22993627 
 07/08  10:44:00,18320155.113513496,0.0,3711686.753421107,59856488.29947881,56976132.592478804,86778002.63913265 
 07/08  10:45:00,17834975.311814617,0.0,3677545.3414820274,59077517.66435275,56197161.95735275,85466604.59835483 
 07/08  10:46:00,17594696.14817219,0.0,3650638.442848474,58389007.73592231,55508652.028922305,84501713.76877292 
 07/08  10:47:00,17487215.43384264,0.0,3630741.263829749,57722302.54252822,54841946.83552822,83701457.47015208 
 07/08  10:48:00,17540305.918929994,0.0,3643360.75808721,57230759.716486536,54350404.00948653,83272288.56125464 
 07/08  10:49:00,18131362.191738695,0.0,3813042.937387597,58592702.01372683,55712346.30672684,85391954.27668431 
 07/08  10:50:00,18896746.90817835,0.0,3928410.881821787,60552694.96378754,57672339.25678754,88248707.48795374 
 07/08  10:51:00,19529674.26448573,0.0,4078778.2306675836,62564579.07601924,59684223.36901924,91060516.82094023 
 07/08  10:52:00,19979524.713904634,0.0,4191413.1729411273,64288298.37010652,61407942.663106516,93362619.60848294 
 07/08  10:53:00,20267126.899506096,0.0,4315107.731127081,65911326.48464735,63030970.77764736,95407867.06434885 
 07/08  10:54:00,19907708.679431155,0.0,4082111.558133414,65489718.305207014,62609362.59820701,94406398.39305602 
 07/08  10:55:00,19602800.014513955,0.0,4202088.307225466,65735472.5452012,62855116.838201195,94453614.24990667 
 07/08  10:56:00,19126961.69667,0.0,3950709.1493169363,64562085.42946604,61681729.72246604,92555151.50522222 
 07/08  10:57:00,18453063.58712139,0.0,3851374.1833322267,62879426.126537904,59999070.4195379,90084094.41231017 
 07/08  10:58:00,17871278.549247112,0.0,3729962.9707913287,61100426.14414609,58220070.43714609,87586865.11838576 
 07/08  10:59:00,17436010.03405604,0.0,3663019.108540494,59434541.31053367,56554185.60353367,85404350.17520846 
 07/08  11:00:00,17228534.891241565,0.0,3624496.4923246275,58052511.58092124,55172155.87392124,83765080.2340821 
 07/08  11:01:00,17163633.356016047,0.0,3599184.0643906905,56965402.108808696,54085046.40180871,82581204.68569972 
 07/08  11:02:00,17184720.40643135,0.0,3587939.2821624535,56200091.54306248,53319735.83606249,81822478.08293638 
 07/08  11:03:00,17288461.790709984,0.0,3594129.7312911935,55849009.40632844,52968653.69932845,81580428.21104035 
 07/08  11:04:00,17441317.442939032,0.0,3605940.9180115387,55754126.28750105,52873770.58050105,81651929.73184249 
 07/08  11:05:00,17703244.17180639,0.0,3653302.038648896,56329563.64194733,53449207.93494733,82539195.95760451 
 07/08  11:06:00,18463321.39726787,0.0,3857313.256143975,58391628.769113585,55511273.0621136,85570747.35316734 
 07/08  11:07:00,19170771.42371278,0.0,3929718.9491784247,60192472.12585172,57312116.41885172,88172828.53810063 
 07/08  11:08:00,19581079.270045936,0.0,4038734.870537879,61793009.29983328,58912653.59283328,90306768.2729473 
 07/08  11:09:00,19850421.34047865,0.0,4124954.5951592233,63288352.02580285,60407996.31880285,92168663.26646365 
 07/08  11:10:00,19678888.186306063,0.0,4028268.88670168,63550372.69974125,60670016.99274125,92172427.10927437 
 07/08  11:11:00,19092948.716985147,0.0,3898509.8857521885,62627133.61442101,59746777.90742101,90530424.73223381 
 07/08  11:12:00,18519358.87185157,0.0,3828955.8578890655,61536155.5602859,58655799.8532859,88782935.21608026 
 07/08  11:13:00,18051855.719814524,0.0,3745197.604796787,60480541.77680686,57600186.069806874,87163388.34561746 
 07/08  11:14:00,18076648.351554524,0.0,3828892.0139042265,60265291.12538618,57384935.418386176,87043807.07421976 
 07/08  11:15:00,18719197.986549426,0.0,4005235.0148653383,61658437.16980703,58778081.46280703,89255736.60220964 
 07/08  11:16:00,19364548.933475222,0.0,4096071.126775733,63043036.05575943,60162680.34875944,91391861.4302888 
 07/08  11:17:00,19815814.798382238,0.0,4214339.845813286,64356462.40610671,61476106.69910671,93287483.14090312 
 07/08  11:18:00,20098334.99464595,0.0,4293831.677863343,65549758.42629121,62669402.71929121,94853929.21005575 
 07/08  11:19:00,20251149.153859667,0.0,4374673.666919191,66671550.25679354,63791194.54979354,96216762.13426962 
 07/08  11:20:00,20343588.810916007,0.0,4442001.438212466,67623646.46675797,64743290.759757966,97333879.46147598 
 07/08  11:21:00,20394820.979072895,0.0,4495169.426918082,68344930.40099259,65464574.6939926,98162981.48052216 
 07/08  11:22:00,20265158.3751115,0.0,4424268.842069574,68350167.10080436,65469811.39380435,97970711.15034916 
 07/08  11:23:00,19405976.666614912,0.0,4004614.3733686833,65863869.898835346,62983514.191835344,94206936.98301168 
 07/08  11:24:00,18456196.103925385,0.0,3894273.117358163,63449286.540582076,60568930.83358207,90706557.26959679 
 07/08  11:25:00,17806867.026060387,0.0,3757987.167099433,61420451.57774018,58540095.870740175,87872708.13222921 
 07/08  11:26:00,17429203.467626885,0.0,3700624.658974559,59783289.70450127,56902933.99750127,85783907.73959365 
 07/08  11:27:00,17341249.781008493,0.0,3673107.144270745,58518190.039982565,55637834.33298256,84393028.51092654 
 07/08  11:28:00,17386206.896071177,0.0,3655628.7259631073,57560990.22116287,54680634.51416287,83459057.08814792 
 07/08  11:29:00,17438351.31837356,0.0,3635910.3170455266,56780236.09566572,53899880.38866572,82710134.98890533 
 07/08  11:30:00,17489425.13135399,0.0,3628946.465634949,56253399.12216011,53373043.415160105,82227301.50129852 
 07/08  11:31:00,17565203.645121407,0.0,3630394.0949927103,56006089.29216922,53125733.58516922,82057966.45023654 
 07/08  11:32:00,17669868.972646844,0.0,3640238.6800667406,56002477.94777489,53122122.240774885,82170450.71152462 
 07/08  11:33:00,17748331.648609683,0.0,3639896.8804416484,56001737.00322954,53121381.29622954,82250672.68051998 
