Date/Time,Cooling:Electricity [J](TimeStep),Heating:Electricity [J](TimeStep),Electricity:HVAC [J](TimeStep),InteriorLights:Electricity [J](TimeStep),IndoorLivingWall:InteriorLights:Electricity [J](TimeStep),Electricity:Facility [J](TimeStep) 
 07/05  23:00:00,830353541.589353,0.0,395065032.1344289,2857753411.38,2838551040.0,4287642771.1245465 
 07/05  24:00:00,885310526.7811031,0.0,396157585.6997068,2848152225.69,2838551040.0,4336290095.781936 
 07/06  01:00:00,868157391.1547415,0.0,396973154.3160523,2848152225.69,2838551040.0,4319202236.048351 
 07/06  02:00:00,783359450.4285487,0.0,397786586.97700804,2848152225.69,2838551040.0,4232150241.6903763 
 07/06  03:00:00,698635417.0332295,0.0,399763565.3636364,2848152225.69,2838551040.0,4146819919.853575 
 07/06  04:00:00,661077249.3544472,5791046.570905287,402093846.3102468,2848152225.69,2838551040.0,4116076784.494128 
 07/06  05:00:00,665684644.8214597,8047095.219953802,404311272.0324755,2848152225.69,2838551040.0,4125087539.307382 
 07/06  06:00:00,902243643.7301055,4822212.694089057,406977576.6990804,2857753411.38,2838551040.0,4377723266.016899 
 07/06  07:00:00,962787101.618175,537777.9025522682,409320389.19872904,2857753411.38,2838551040.0,4438864962.640447 
 07/06  08:00:00,981304465.0177943,0.0,413468541.57513213,2896158154.14,2838551040.0,4501048587.33586 
 07/06  09:00:00,1023553956.9860543,0.0,425514825.459992,3011372382.42,2838551040.0,4743742239.647338 
 07/06  10:00:00,1037322279.3644079,0.0,429414051.4308848,3011372382.42,2838551040.0,4761177855.354617 
 07/06  11:00:00,1049812229.0959232,0.0,432883693.98558927,3011372382.42,2838551040.0,4778500661.272621 
 07/06  12:00:00,730288752.3286307,0.0,366405736.9940704,172821342.42,0.0,1544145414.0434394 
 07/06  13:00:00,651939610.2785088,0.0,363542716.06286937,172821342.42,0.0,1444355520.191596 
 07/06  14:00:00,620246511.5969074,0.0,363709544.6019472,172821342.42,0.0,1427212077.0172932 
 07/06  15:00:00,614694906.8829955,0.0,363825652.23073655,172821342.42,0.0,1421739716.1224914 
 07/06  16:00:00,614560843.7287447,0.0,363670585.1941448,172821342.42,0.0,1421252369.8575108 
 07/06  17:00:00,614598525.9510405,0.0,363713629.23778045,172821342.42,0.0,1421557777.6595123 
 07/06  18:00:00,614291436.0699985,0.0,363326864.6127049,134416599.66000003,0.0,1367384961.310173 
 07/06  19:00:00,613976657.3986297,0.0,363004643.0490592,96011856.90000002,0.0,1298331051.089862 
 07/06  20:00:00,748740403.8885975,0.0,429182896.7788009,2934562896.9,2838551040.0,4342149645.487964 
 07/06  21:00:00,815805873.5367211,0.0,396830467.1858895,2896158154.14,2838551040.0,4325171221.41168 
 07/06  22:00:00,876482418.9408602,0.0,393086474.820068,2896158154.14,2838551040.0,4384004428.492725 
 07/06  23:00:00,894376894.6026255,0.0,392135568.3332023,2857753411.38,2838551040.0,4350760024.157254 
 07/06  24:00:00,911987883.7229711,0.0,394479144.0337332,2848152225.69,2838551040.0,4362607210.555592 
 07/07  01:00:00,924831595.5276167,0.0,396466539.5230673,2848152225.69,2838551040.0,4362370829.143784 
 07/07  02:00:00,878908053.106797,0.0,399075306.0069939,2848152225.69,2838551040.0,4317532635.637131 
 07/07  03:00:00,797101476.4825362,6489473.514810963,401223893.3840449,2848152225.69,2838551040.0,4241765682.6860857 
 07/07  04:00:00,941956809.7909257,6286796.779461132,403919512.047813,2848152225.69,2838551040.0,4393171901.323641 
 07/07  05:00:00,954791511.0774378,6449243.342546944,406381751.5004896,2848152225.69,2838551040.0,4409046553.364666 
 07/07  06:00:00,964806944.9716824,5925056.398475202,408738371.1034488,2848152225.69,2838551040.0,4421542742.383016 
 07/07  07:00:00,977543444.1188214,2051278.122891782,411879401.0563996,2857753411.38,2838551040.0,4459244969.2037735 
 07/07  08:00:00,986559267.2343899,238295.07613737596,414367034.880117,2857753411.38,2838551040.0,4470183728.301309 
 07/07  09:00:00,1009229215.8497893,0.0,420542766.324003,2934562896.9,2838551040.0,4587777314.485281 
 07/07  10:00:00,701187331.8137743,0.0,362873361.21791595,96011856.90000002,0.0,1374460952.463067 
 07/07  11:00:00,639804217.1909142,0.0,362666474.88813424,96011856.90000002,0.0,1310984635.9257944 
 07/07  12:00:00,616203942.8235195,0.0,362692799.131,96011856.90000002,0.0,1286565531.3500006 
 07/07  13:00:00,613736569.1969831,0.0,362758880.22914094,96011856.90000002,0.0,1284495605.6205134 
 07/07  14:00:00,823988683.4861507,0.0,423301847.11854744,2934562896.9,2838551040.0,4400729981.717722 
 07/07  15:00:00,883108064.434374,0.0,403667064.6036281,2867354597.0699997,2838551040.0,4351560661.005559 
 07/07  16:00:00,932012215.069368,0.0,401874865.43188924,2867354597.0699997,2838551040.0,4400944844.295841 
 07/07  17:00:00,951595902.5235511,0.0,402198909.9357813,2867354597.0699997,2838551040.0,4422001261.065342 
 07/07  18:00:00,666751553.1357414,0.0,362200872.73339164,9601185.69,0.0,1226847409.0299048 
 07/07  19:00:00,619306150.677431,0.0,362150041.7811111,9601185.69,0.0,1177454058.820377 
 07/07  20:00:00,613142581.6753478,3198884.5800373303,362150041.7811111,9601185.69,0.0,1173984236.1121707 
 07/07  21:00:00,613142581.6753478,5189305.286522019,362150041.78111124,9601185.69,0.0,1175892794.1095061 
 07/07  22:00:00,749221589.9756356,6887181.879736668,405031119.07536006,2848152225.69,2838551040.0,4199169082.0190883 
 07/07  23:00:00,832858311.5327159,6389874.0969018545,387280181.01883674,2848152225.69,2838551040.0,4267233816.119901 
 07/07  24:00:00,893860756.9017451,6220433.139508099,390662448.8733968,2848152225.69,2838551040.0,4332815651.029091 
 07/08  01:00:00,913696417.9495507,6135304.1309111,392792144.0479008,2848152225.69,2838551040.0,4355295135.764773 
 07/08  02:00:00,974470991.7877733,6590935.923613023,395995748.971985,2848152225.69,2838551040.0,4421258484.906047 
 07/08  03:00:00,904490694.7694387,7054841.596622646,398957854.93802226,2848152225.69,2838551040.0,4352297703.727175 
 07/08  04:00:00,844187962.3306792,7972470.851753236,401697854.434453,2848152225.69,2838551040.0,4293711613.983894 
 07/08  05:00:00,754876081.8980763,8952179.741601573,404292854.25023395,2848152225.69,2838551040.0,4205035078.4032946 
 07/08  06:00:00,940542387.5456821,7441534.8142397655,407067027.6397325,2848152225.69,2838551040.0,4398052019.252525 
 07/08  07:00:00,1028419514.0463132,6769708.857636444,409513240.64497715,2848152225.69,2838551040.0,4490583965.773305 
 07/08  08:00:00,1085846462.1599393,4605773.092898013,412251815.30727345,2848152225.69,2838551040.0,4551337398.612314 
 07/08  09:00:00,1048035804.9159416,3020102.158487454,414252629.2914677,2848152225.69,2838551040.0,4513418385.455153 
 07/08  10:00:00,1035954606.5093493,1362493.489065269,416129123.62400764,2848152225.69,2838551040.0,4502204895.57849 
 07/08  11:00:00,1032830062.8808398,0.0,417860082.2293904,2848152225.69,2838551040.0,4499181282.282149 
 07/08  12:00:00,1035701738.2786878,0.0,419572252.32362753,2848152225.69,2838551040.0,4504456623.674822 
 07/08  13:00:00,717857105.4850899,0.0,362395253.13876307,9601185.69,0.0,1281478668.2200482 
 07/08  14:00:00,646429024.919755,0.0,362271249.07588565,9601185.69,0.0,1206719412.7361703 
 07/08  15:00:00,615548839.9292264,0.0,362183393.74585396,9601185.69,0.0,1173931898.0522819 
 07/08  16:00:00,613142581.6753478,0.0,362150041.7811111,9601185.69,0.0,1170664621.4571102 
 07/08  17:00:00,613142581.6753479,685105.7964767894,362150041.78111124,9601185.69,0.0,1172832843.9650123 
 07/08  18:00:00,613142581.6753479,2094396.824361025,362150041.78111124,9601185.69,0.0,1174242134.9928966 
 07/08  19:00:00,613142581.6753479,4157137.82785354,362150041.78111124,9601185.69,0.0,1175423535.8424277 
 07/08  20:00:00,613142581.6753479,6201412.043169521,362150041.78111124,9601185.69,0.0,1177433044.0287576 
 07/08  21:00:00,716732123.1873972,6779774.386257485,431232639.467559,2848152225.69,2838551040.0,4192370630.4037905 
 07/08  22:00:00,812156392.4150414,8129495.547711778,386768420.37475944,2848152225.69,2838551040.0,4246219125.404582 
 07/08  23:00:00,786590213.8259189,7972313.266589519,384227070.72232115,2848152225.69,2838551040.0,4216816962.0354605 
 07/08  24:00:00,703902014.516177,8840874.750178842,386408238.5362561,2848152225.69,2838551040.0,4134371500.2051945 
 07/09  01:00:00,742802139.0594265,7558770.983699543,390473747.4548223,2848152225.69,2838551040.0,4192534507.5066924 
 07/09  02:00:00,755133315.6461526,7406546.500320148,394160560.4834013,2848152225.69,2838551040.0,4208789229.402452 
 07/09  03:00:00,679750674.83955,8293849.853597227,396927018.4336081,2848152225.69,2838551040.0,4134582573.9550014 
 07/09  04:00:00,613142581.6753479,8385023.043384981,400105765.90423155,2848152225.69,2838551040.0,4068781528.9003305 
 07/09  05:00:00,613142581.6753479,8428953.221615719,402895853.0316006,2848152225.69,2838551040.0,4071589774.15465 
 07/09  06:00:00,868662003.6943314,4957510.669598466,406615364.50161266,2857753411.38,2838551040.0,4345210291.585923 
 07/09  07:00:00,1015783608.5721526,620190.8893263334,409634697.1830501,2857753411.38,2838551040.0,4496282769.465114 
 07/09  08:00:00,1017519065.3577793,0.0,413762471.140859,2896158154.14,2838551040.0,4540527529.747358 
 07/09  09:00:00,1050438028.4994425,0.0,426017328.3356156,3011372382.42,2838551040.0,4772559483.068409 
 07/09  10:00:00,1060357197.8675365,0.0,429455133.66614765,3011372382.42,2838551040.0,4786523086.059808 
 07/09  11:00:00,1068386643.7883059,0.0,432181798.2238166,3011372382.42,2838551040.0,4798047343.694396 
 07/09  12:00:00,1075137970.20405,0.0,434504427.93510056,3011372382.42,2838551040.0,4807588842.861093 
 07/09  13:00:00,750022358.1108005,0.0,366276298.4274207,172821342.42,0.0,1550965424.880338 
 07/09  14:00:00,675895528.7493298,0.0,363571270.8316129,172821342.42,0.0,1486080175.376206 
 07/09  15:00:00,638303226.1480486,0.0,363630421.6868382,172821342.42,0.0,1447747469.9498277 
 07/09  16:00:00,617998078.0360029,0.0,363601363.7577242,172821342.42,0.0,1426147606.2166305 
 07/09  17:00:00,614543836.9215128,0.0,363603275.3445717,172821342.42,0.0,1422763159.1181052 
 07/09  18:00:00,614114726.9302937,0.0,363147619.6068464,134416599.66000003,0.0,1369265373.6161492 
 07/09  19:00:00,613801817.4331359,0.0,362826668.63094497,96011856.90000002,0.0,1299170797.6324427 
 07/09  20:00:00,645559053.2438647,0.0,362713041.5248675,96011856.90000002,0.0,1331901098.2103207 
 07/09  21:00:00,1086915994.896664,0.0,404651491.4463645,2896158154.14,2838551040.0,4617176091.663763 
 07/09  22:00:00,1132867221.4964087,0.0,383648186.46841437,2896158154.14,2838551040.0,4644841484.161107 
 07/09  23:00:00,1055183215.8833073,0.0,387086100.1891273,2857753411.38,2838551040.0,4514617042.175811 
 07/09  24:00:00,1066528085.0222127,0.0,389400667.3949739,2848152225.69,2838551040.0,4518993768.3879385 
 07/10  01:00:00,1015475215.1709628,5147531.55998512,393079210.5399011,2848152225.69,2838551040.0,4474905843.625892 
 07/10  02:00:00,893204636.5280416,7581289.231349925,396376657.97649,2848152225.69,2838551040.0,4354144110.748591 
 07/10  03:00:00,904544339.0778359,7930128.363486214,399198734.7272159,2848152225.69,2838551040.0,4368923999.690739 
 07/10  04:00:00,613142581.6753479,8365013.521006676,402215288.97844696,2848152225.69,2838551040.0,4071011448.7852583 
 07/10  05:00:00,871446067.1918496,8868797.16501693,404682932.61444247,2848152225.69,2838551040.0,4340975994.635542 
 07/10  06:00:00,995585498.741054,6657831.94449787,408176905.1881269,2857753411.38,2838551040.0,4480179086.022688 
 07/10  07:00:00,1327652591.5459976,2493547.2967011468,411051066.15607655,2857753411.38,2838551040.0,4821480604.567856 
 07/10  08:00:00,1124616362.2410657,0.0,415288087.759295,2896158154.14,2838551040.0,4653243758.467535 
 07/10  09:00:00,1069882294.7889966,0.0,427385184.151515,3011372382.42,2838551040.0,4794841326.282141 
 07/10  10:00:00,1071445661.5473616,0.0,430786082.09498185,3011372382.42,2838551040.0,4800003293.299807 
 07/10  11:00:00,1077822763.9329731,0.0,433875424.5129341,3011372382.42,2838551040.0,4809788315.881288 
 07/10  12:00:00,757811906.8775427,0.0,366581563.02323556,172821342.42,0.0,1573557577.0787895 
 07/10  13:00:00,670314015.4243923,0.0,363484047.75489,172821342.42,0.0,1464185014.6277323 
 07/10  14:00:00,634113131.0331309,0.0,363596550.99228084,172821342.42,0.0,1441900997.4958258 
 07/10  15:00:00,618093406.3991432,0.0,363676194.6745074,172821342.42,0.0,1426216562.086773 
 07/10  16:00:00,614355036.2721157,0.0,363393527.84920025,172821342.42,0.0,1422545425.0949707 
 07/10  17:00:00,614392873.5275921,0.0,363435391.4885974,172821342.42,0.0,1423254002.5165672 
 07/10  18:00:00,614216956.6882528,0.0,363251914.2669028,134416599.66000003,0.0,1368764713.4631681 
 07/10  19:00:00,613922994.0906198,0.0,362950503.1288627,96011856.90000002,0.0,1299984501.5934556 
 07/10  20:00:00,757526822.2311486,0.0,429041901.4642262,2934562896.9,2838551040.0,4352780255.220242 
 07/10  21:00:00,826035545.5829352,0.0,396852765.09647954,2896158154.14,2838551040.0,4337281870.587243 
 07/10  22:00:00,884217227.3847407,0.0,391741970.8970634,2896158154.14,2838551040.0,4391308954.64779 
 07/10  23:00:00,900313375.2914051,0.0,390953968.46702546,2857753411.38,2838551040.0,4358045611.083609 
 07/10  24:00:00,918678200.496995,0.0,393918513.0974219,2848152225.69,2838551040.0,4370086084.139165 
 07/11  01:00:00,965699062.2615483,0.0,396699587.4825833,2848152225.69,2838551040.0,4421627654.713246 
 07/11  02:00:00,987845383.3535856,0.0,399826088.91934586,2848152225.69,2838551040.0,4447563685.353563 
 07/11  03:00:00,917721056.0562216,5716898.495990837,402569902.68285245,2848152225.69,2838551040.0,4383664501.617452 
 07/11  04:00:00,1141744965.2072427,6397792.33090099,405342163.35991883,2848152225.69,2838551040.0,4618611078.055329 
 07/11  05:00:00,880126053.2841598,7135496.026683959,407821067.5393139,2848152225.69,2838551040.0,4351543681.872089 
 07/11  06:00:00,907265591.7387613,5128668.93181262,410689447.1417706,2857753411.38,2838551040.0,4389673786.6568775 
 07/11  07:00:00,985600804.758337,2747030.376332398,413203493.5169618,2857753411.38,2838551040.0,4470578718.3377285 
 07/11  08:00:00,1077848750.6552062,0.0,416840516.12249476,2896158154.14,2838551040.0,4605149146.034805 
 07/11  09:00:00,1066776784.9145305,0.0,428654550.3284113,3011372382.42,2838551040.0,4790925571.2213545 
 07/11  10:00:00,1072117739.3511666,0.0,431867087.36989665,3011372382.42,2838551040.0,4801211964.628427 
 07/11  11:00:00,748474605.600875,0.0,365732434.4473482,172821342.42,0.0,1562747948.2331357 
 07/11  12:00:00,672126640.1397537,0.0,363438409.9799439,172821342.42,0.0,1481258918.2815406 
 07/11  13:00:00,630595686.1772548,0.0,363397544.2168953,172821342.42,0.0,1423092126.920616 
 07/11  14:00:00,616669371.5507952,0.0,363447620.8272054,172821342.42,0.0,1423590887.1095285 
 07/11  15:00:00,614436854.5701909,0.0,363476347.761246,172821342.42,0.0,1421559344.5406947 
 07/11  16:00:00,614446500.372953,0.0,363486232.2963681,172821342.42,0.0,1421569229.0758169 
 07/11  17:00:00,614477926.396942,0.0,363518247.64104444,172821342.42,0.0,1422339026.0854053 
 07/11  18:00:00,614230915.4041984,0.0,363265707.3919692,134416599.66000003,0.0,1367926122.6689024 
 07/11  19:00:00,745688617.629137,0.0,404948651.7187082,2934562896.9,2838551040.0,4314922229.640936 
 07/11  20:00:00,832540525.954819,0.0,391597073.3687812,2934562896.9,2838551040.0,4391339882.029149 
 07/11  21:00:00,885886855.1341234,0.0,390857947.1959694,2896158154.14,2838551040.0,4391787989.541726 
 07/11  22:00:00,860938170.1542959,0.0,392798094.65140426,2896158154.14,2838551040.0,4371575293.939539 
 07/11  23:00:00,845829674.4449952,0.0,394297185.3127315,2857753411.38,2838551040.0,4304373485.294358 
 07/11  24:00:00,857569935.1071173,0.0,397214447.0960024,2848152225.69,2838551040.0,4309863913.089007 
 07/12  01:00:00,775196830.1393571,0.0,400027281.13167137,2848152225.69,2838551040.0,4227609598.7660275 
 07/12  02:00:00,735930844.1011931,1087875.1063037757,402465410.3478918,2848152225.69,2838551040.0,4190582312.363306 
 07/12  03:00:00,663036927.6246353,7181607.623058449,404967599.8657238,2848152225.69,2838551040.0,4124033995.188393 
 07/12  04:00:00,613142581.6753479,8029747.125976433,407516447.7510282,2848152225.69,2838551040.0,4075693424.8607955 
 07/12  05:00:00,613142581.6753479,8756151.5754329,409568256.5425264,2848152225.69,2838551040.0,4078344183.0214095 
 07/12  06:00:00,729580570.4949125,6269312.804784598,412141222.80938745,2857753411.38,2838551040.0,4208476872.1703973 
 07/12  07:00:00,998056588.9610147,2059900.7628717478,414926145.2650161,2857753411.38,2838551040.0,4484243912.875259 
 07/12  08:00:00,1049712320.375763,0.0,418652845.7563782,2896158154.14,2838551040.0,4579006547.29694 
 07/12  09:00:00,1069835092.1309617,0.0,430874221.83414733,3011372382.42,2838551040.0,4797850693.752281 
 07/12  10:00:00,1077092546.8068206,0.0,433981155.6206042,3011372382.42,2838551040.0,4809065208.423708 
 07/12  11:00:00,1083753394.5190954,0.0,436721951.74240094,3011372382.42,2838551040.0,4817843077.947818 
 07/12  12:00:00,1087312111.835539,0.0,438563500.14899826,3011372382.42,2838551040.0,4822967682.015967 
 07/12  13:00:00,763421911.8257188,0.0,367596874.9231522,172821342.42,0.0,1566218461.969461 
 07/12  14:00:00,681237718.926306,0.0,363614402.2512919,172821342.42,0.0,1491591241.248018 
 07/12  15:00:00,639851225.6559669,0.0,363369468.7226017,172821342.42,0.0,1448922536.3791077 
 07/12  16:00:00,693125168.3918083,0.0,363212009.9358964,172821342.42,0.0,1502259308.4531105 
 07/12  17:00:00,713672759.5587795,0.0,363178861.1226825,172821342.42,0.0,1523143587.3792086 
 07/12  18:00:00,737155804.0505134,0.0,363017027.0381414,134416599.66000003,0.0,1494939079.2238326 
 07/12  19:00:00,624853351.5164571,0.0,362743903.17028964,96011856.90000002,0.0,1309886291.7413104 
 07/12  20:00:00,613823808.2869798,0.0,362665553.70286745,96011856.90000002,0.0,1298292928.3865073 
 07/12  21:00:00,749057409.6542547,0.0,404016949.0261837,2896158154.14,2838551040.0,4267965829.8367677 
 07/12  22:00:00,724206299.5563846,0.0,383650255.4240299,2896158154.14,2838551040.0,4222063690.9314184 
 07/12  23:00:00,615553792.179901,0.0,387357590.9221436,2857753411.38,2838551040.0,4060041881.4792066 
 07/12  24:00:00,613142581.6753479,1301847.79143923,389525887.4819384,2848152225.69,2838551040.0,4051367105.321455 
 07/13  01:00:00,613142581.6753479,8373869.052936587,392966607.05301476,2848152225.69,2838551040.0,4061618207.8759127 
 07/13  02:00:00,613142581.6753479,9376539.023760222,396261007.2210511,2848152225.69,2838551040.0,4065775049.0020304 
 07/13  03:00:00,613142581.6753479,9733108.516736535,399039136.5315455,2848152225.69,2838551040.0,4068741391.726547 
 07/13  04:00:00,613142581.6753479,10912776.900006518,401695274.63406134,2848152225.69,2838551040.0,4072367601.026362 
 07/13  05:00:00,613142581.6753479,12068902.115502117,404192085.98884094,2848152225.69,2838551040.0,4075840010.0216236 
 07/13  06:00:00,613142581.6753479,8574159.799010793,407698538.5361872,2857753411.38,2838551040.0,4086342369.0620217 
 07/13  07:00:00,931602180.2775254,4499313.198994914,410596209.23040324,2857753411.38,2838551040.0,4414269652.948388 
 07/13  08:00:00,1280528879.199685,0.0,414556356.4178829,2896158154.14,2838551040.0,4812298277.963064 
 07/13  09:00:00,1095617465.2811184,0.0,427131257.9067007,3011372382.42,2838551040.0,4820957814.928894 
 07/13  10:00:00,1074773520.470466,0.0,430096775.59498507,3011372382.42,2838551040.0,4802471445.522419 
 07/13  11:00:00,1077733376.1266377,0.0,432804763.29328924,3011372382.42,2838551040.0,4808363234.759922 
 07/13  12:00:00,758265409.6671898,0.0,366203138.287477,172821342.42,0.0,1573529196.9587412 
 07/13  13:00:00,675158207.1960815,0.0,363474377.2405084,172821342.42,0.0,1469900777.146791 
 07/13  14:00:00,633746915.6560491,0.0,363528658.476518,172821342.42,0.0,1441544405.9027228 
 07/13  15:00:00,617749535.1643027,0.0,363557981.0235909,172821342.42,0.0,1425289714.7762587 
 07/13  16:00:00,614502841.8519548,0.0,363556887.93629223,172821342.42,0.0,1421651366.4317374 
 07/13  17:00:00,614499618.4581774,0.0,363546854.0293704,172821342.42,0.0,1421629297.3865194 
 07/13  18:00:00,614281954.177138,0.0,363317745.50874734,134416599.66000003,0.0,1368338996.3962328 
 07/13  19:00:00,613967274.9704386,0.0,362995446.02104926,96011856.90000002,0.0,1299127621.5870583 
 07/13  20:00:00,752438608.736477,0.0,428091360.371176,2934562896.9,2838551040.0,4345745509.963874 
 07/13  21:00:00,822652508.0910325,0.0,396598045.6303047,2896158154.14,2838551040.0,4333285303.873213 
 07/13  22:00:00,883211227.5041579,0.0,391515110.2684736,2896158154.14,2838551040.0,4391258495.87039 
 07/13  23:00:00,900294874.6558661,0.0,391263244.6239976,2857753411.38,2838551040.0,4358647806.240325 
 07/13  24:00:00,955278177.3167797,0.0,393864993.51037014,2848152225.69,2838551040.0,4407976709.045809 
 07/14  01:00:00,901836183.1720564,4325131.652683342,396497484.7413104,2848152225.69,2838551040.0,4344660428.371978 
 07/14  02:00:00,868926364.7014458,6741555.340280585,398990952.57869667,2848152225.69,2838551040.0,4315485680.219582 
 07/14  03:00:00,748349988.4444745,8252269.742469053,401710366.67260504,2848152225.69,2838551040.0,4195067582.5322366 
 07/14  04:00:00,645976150.0195111,9546975.209822059,404175480.10438424,2848152225.69,2838551040.0,4093056524.263227 
 07/14  05:00:00,613142581.6753479,10846301.652265437,406428907.581846,2848152225.69,2838551040.0,4062478053.044511 
 07/14  06:00:00,796155269.2952657,8104829.13686968,409415709.0074549,2848152225.69,2838551040.0,4251771202.378686 
 07/14  07:00:00,1058122292.0026661,1698903.560673973,413038443.42986983,2857753411.38,2838551040.0,4544012627.132823 
 07/14  08:00:00,1039342327.835401,0.0,415237483.54547536,2857753411.38,2838551040.0,4525413598.501293 
 07/14  09:00:00,1042078136.457226,0.0,421469045.7814388,2934562896.9,2838551040.0,4622047556.9482355 
 07/14  10:00:00,1046799609.4695805,0.0,424229656.1545745,2934562896.9,2838551040.0,4630972485.356691 
 07/14  11:00:00,1052462077.4595052,0.0,426425455.0225829,2934562896.9,2838551040.0,4638416703.520345 
 07/14  12:00:00,1055968954.9249388,0.0,428118355.2416329,2934562896.9,2838551040.0,4643500633.676723 
 07/14  13:00:00,735740711.3910772,0.0,364535642.46195626,96011856.90000002,0.0,1411474125.1988971 
 07/14  14:00:00,661617552.4392978,0.0,362948422.775583,96011856.90000002,0.0,1332595836.9828458 
 07/14  15:00:00,618976663.5619361,0.0,362645056.3745039,28803557.06999999,0.0,1199195483.3754404 
 07/14  16:00:00,613560103.0273517,0.0,362577438.15967363,28803557.06999999,0.0,1193133138.359645 
 07/14  17:00:00,613506246.7320368,0.0,362522362.69126636,28803557.06999999,0.0,1193647602.2427404 
 07/14  18:00:00,613338760.5045638,0.0,362350972.58827317,9601185.69,0.0,1169416841.7362726 
 07/14  19:00:00,613253707.6097162,0.0,362263902.38364667,9601185.69,0.0,1170293503.9175036 
 07/14  20:00:00,613166361.304695,0.0,362174418.60046196,9601185.69,0.0,1169889864.2760782 
 07/14  21:00:00,715946444.0244002,0.0,429360374.44512826,2848152225.69,2838551040.0,4181015875.3621984 
 07/14  22:00:00,791926994.1068172,3003744.792624949,387724304.69366753,2848152225.69,2838551040.0,4220622577.0701947 
 07/14  23:00:00,857257641.4469082,4596573.475455557,385077578.79040074,2848152225.69,2838551040.0,4286760204.196348 
 07/14  24:00:00,881453770.1245764,5911556.182860586,387283666.80828387,2848152225.69,2838551040.0,4314983817.09347 
 07/15  01:00:00,843051984.9897267,6996325.824505455,390949398.4960194,2848152225.69,2838551040.0,4279866731.686944 
 07/15  02:00:00,689843258.9500827,8855681.37410983,393139863.4899763,2848152225.69,2838551040.0,4126255896.881267 
 07/15  03:00:00,613142581.6753479,9883539.678293653,396422079.8658049,2848152225.69,2838551040.0,4051272359.3235197 
 07/15  04:00:00,613142581.6753479,11472105.107249502,399249744.9065374,2848152225.69,2838551040.0,4055365271.0403633 
 07/15  05:00:00,613142581.6753479,12047256.808813704,401973842.9569951,2848152225.69,2838551040.0,4058551606.51141 
 07/15  06:00:00,763144728.6322982,8279239.631553492,405529628.15519756,2848152225.69,2838551040.0,4213386079.2974787 
 07/15  07:00:00,968943890.2409146,4838742.38203997,408253121.16492784,2848152225.69,2838551040.0,4425157892.520285 
 07/15  08:00:00,987415172.4588459,1643467.5140938223,411098582.59906554,2848152225.69,2838551040.0,4445038637.27445 
 07/15  09:00:00,999994645.1053073,0.0,413567112.1931182,2848152225.69,2838551040.0,4459586157.15008 
 07/15  10:00:00,1010765577.370272,0.0,415867033.33866334,2848152225.69,2838551040.0,4473768800.609272 
 07/15  11:00:00,1019413344.1215742,0.0,417957322.96482825,2848152225.69,2838551040.0,4484912791.047435 
 07/15  12:00:00,1027278198.7214504,0.0,420056803.3222893,2848152225.69,2838551040.0,4495471144.705787 
 07/15  13:00:00,712888787.9598968,0.0,362671778.973021,9601185.69,0.0,1271160186.4703476 
 07/15  14:00:00,643400179.2389398,0.0,362406869.070233,9601185.69,0.0,1198574684.8966205 
 07/15  15:00:00,616208756.126092,0.0,362421832.5092679,9601185.69,0.0,1169846589.9613547 
 07/15  16:00:00,613424174.1281921,0.0,362437984.13770366,9601185.69,0.0,1167472247.6148863 
 07/15  17:00:00,613411198.9727708,0.0,362424749.67059594,9601185.69,0.0,1166932761.5577521 
 07/15  18:00:00,613271556.7248182,0.0,362282121.9157512,9601185.69,0.0,1170896640.0285244 
 07/15  19:00:00,613195915.694444,0.0,362204695.8102217,9601185.69,0.0,1170583335.6407068 
 07/15  20:00:00,613142581.6753479,0.0,362150041.78111124,9601185.69,0.0,1170409427.7233253 
 07/15  21:00:00,702792340.1347094,0.0,405857512.7973448,2848152225.69,2838551040.0,4144688182.369572 
 07/15  22:00:00,787119264.9073919,4777503.909119907,380767530.3604947,2848152225.69,2838551040.0,4211345089.7831497 
 07/15  23:00:00,867418943.0032607,6867598.152884383,384292622.65706146,2848152225.69,2838551040.0,4299331312.397592 
 07/15  24:00:00,848220520.0234776,7250243.318122642,386733800.9172334,2848152225.69,2838551040.0,4282291459.4477625 
 07/16  01:00:00,775231136.7926816,6555668.661052607,390937662.3698131,2848152225.69,2838551040.0,4225379384.4150157 
 07/16  02:00:00,707872240.8728617,7875034.003274549,393736639.6347796,2848152225.69,2838551040.0,4160066738.0443916 
 07/16  03:00:00,613142581.6753479,8380657.59733838,397121783.84052974,2848152225.69,2838551040.0,4065841309.0225053 
 07/16  04:00:00,613142581.6753479,9494129.605425378,399959183.8374169,2848152225.69,2838551040.0,4069513052.083273 
 07/16  05:00:00,613142581.6753479,8570099.502830407,403043798.73097867,2848152225.69,2838551040.0,4071710765.711108 
 07/16  06:00:00,834695264.7115474,5221174.876027286,406659835.70112586,2857753411.38,2838551040.0,4310283207.9676485 
 07/16  07:00:00,992638976.6980623,866748.1917065126,409548458.9839746,2857753411.38,2838551040.0,4472036968.850862 
 07/16  08:00:00,1009194103.4198083,0.0,413947987.06092143,2896158154.14,2838551040.0,4532077929.349402 
 07/16  09:00:00,1049627089.428596,0.0,426601711.10477567,3011372382.42,2838551040.0,4773234071.9329605 
 07/16  10:00:00,1061091525.8587949,0.0,430146855.60493934,3011372382.42,2838551040.0,4788428948.70243 
