Date/Time,PLANTFACTORY_1F:CEA Evapotranspiration Rate [kg/m2-s](TimeStep),PLANTFACTORY_2F:CEA Evapotranspiration Rate [kg/m2-s](TimeStep),PLANTFACTORY_3F:CEA Evapotranspiration Rate [kg/m2-s](TimeStep),Cooling:Electricity [J](TimeStep),Heating:Electricity [J](TimeStep),Electricity:HVAC [J](TimeStep),InteriorLights:Electricity [J](TimeStep),IndoorLivingWall:InteriorLights:Electricity [J](TimeStep),Electricity:Facility [J](TimeStep) 
 07/08  05:39:00,0.000026509524833196203,0.00002498069213099227,0.000024503987901521488,8381540.724755768,234038.33431898896,2097606.0427017226,47629223.523,47309184.0,61197145.36350562 
 07/08  05:40:00,0.000026509303350567996,0.00002498252873715629,0.000024505873853697113,8381540.724755768,233737.78966169863,2098051.4012703286,47629223.523,47309184.0,61197340.38337175 
 07/08  05:41:00,0.00002650907623440668,0.00002498434714749819,0.000024507746845622473,8381540.724755768,233498.23916852323,2098495.7729785354,47629223.523,47309184.0,61197595.403509684 
 07/08  05:42:00,0.000026508841785207702,0.000024986137136980612,0.000024509599703287174,8381540.724755768,233015.12471761336,2098947.80842653,47629223.523,47309184.0,61197614.59139392 
 07/08  05:43:00,0.000026508611931369415,0.0000249879289588413,0.000024511449176762516,8381540.724755768,232786.61407210378,2099396.2333303667,47629223.523,47309184.0,61197884.766132005 
 07/08  05:44:00,0.000026508376249816657,0.000024989735824919473,0.000024513300054106545,8381540.724755768,232388.8692929385,2099842.04857219,47629223.523,47309184.0,61197983.122966036 
 07/08  05:45:00,0.00002650813651809901,0.000024991540892140144,0.000024515137364576695,8381540.724755768,231937.6636391251,2100292.9935222836,47629223.523,47309184.0,61198033.2113618 
 07/08  05:46:00,0.00002650790119149784,0.000024993333942011023,0.000024516967109374822,8381540.724755768,231783.47455232064,2100739.784670595,47629223.523,47309184.0,61198376.1620906 
 07/08  05:47:00,0.000026507665741608995,0.00002499510880356998,0.000024518788705520383,8381540.724755768,231384.18539604175,2101186.043355272,47629223.523,47309184.0,61198473.499330774 
 07/08  05:48:00,0.000026507421955644452,0.000024996867498140535,0.00002452059615958854,8381540.724755768,231131.86954722213,2101634.2407323346,47629223.523,47309184.0,61198719.7959585 
 07/08  05:49:00,0.000026507165353588405,0.00002499862235100385,0.000024522381084769515,8381540.724755768,230669.92427542625,2102088.182171701,47629223.523,47309184.0,61198762.236576036 
 07/08  05:50:00,0.000026506915751696648,0.00002500038361724058,0.000024524170985415098,8381540.724755768,230371.05404995108,2102534.611720781,47629223.523,47309184.0,61198960.252532355 
 07/08  05:51:00,0.000026506662173507077,0.000025002138996850497,0.00002452595512768235,8381540.724755768,230184.83473380783,2102982.2456138926,47629223.523,47309184.0,61199272.133974105 
 07/08  05:52:00,0.000026506401486826796,0.000025003874129902743,0.000024527726307306803,8381540.724755768,229600.81792529247,2103430.0222050333,47629223.523,47309184.0,61199186.39968066 
 07/08  05:53:00,0.000026506134896579113,0.000025005593125850343,0.000024529468979595964,8381540.724755768,229400.3214145621,2103885.854255433,47629223.523,47309184.0,61199492.32393446 
 07/08  05:54:00,0.00002650587578783674,0.00002500732665617682,0.000024531215424241477,8381540.724755768,229018.32814756501,2104335.534753937,47629223.523,47309184.0,61199610.562881574 
 07/08  05:55:00,0.000026505619636651808,0.0000250090543767354,0.00002453296688850142,8381540.724755768,228774.9235607902,2104782.697519268,47629223.523,47309184.0,61199864.90841124 
 07/08  05:56:00,0.000026505351887020256,0.00002501076797774894,0.000024534710734788574,8381540.724755768,228463.12220966574,2105230.959204672,47629223.523,47309184.0,61200051.99007163 
 07/08  05:57:00,0.000026505077226153628,0.000025012455186748913,0.00002453643030254848,8381540.724755768,228003.45948483623,2105685.133569558,47629223.523,47309184.0,61200097.17377352 
 07/08  05:58:00,0.000026504805482007667,0.000025014140539087446,0.000024538150066947676,8381540.724755768,227586.72356619695,2106136.7807031316,47629223.523,47309184.0,61200182.76546582 
 07/08  05:59:00,0.000026504535059312736,0.00002501582415105537,0.000024539865253114047,8381540.724755768,227338.95987963225,2106586.3735591155,47629223.523,47309184.0,61200435.285475284 
 07/08  06:00:00,0.00002650426063212792,0.000025017508004595588,0.000024541565075486055,8381540.724755768,227044.9841282423,2107040.128324154,47629223.523,47309184.0,61200645.81992839 
 07/08  06:01:00,0.000026504229406627516,0.00002501950218663957,0.000024543595930262574,8381540.724755768,219556.7758350565,2107504.9295255137,47629223.523,47309184.0,61193693.51830332 
 07/08  06:02:00,0.000026503743372419722,0.000025020545676593847,0.000024544306390897663,8381540.724755768,211569.94163606135,2108124.0530169564,47629223.523,47309184.0,61186397.04339735 
 07/08  06:03:00,0.00002650272639737674,0.00002502064745323175,0.000024543738557548674,8381540.724755768,208186.9029931311,2108846.537852982,47629223.523,47309184.0,61183807.84496371 
 07/08  06:04:00,0.00002650149430510075,0.00002502035941198471,0.000024542628520173434,8381540.724755768,206884.21851432679,2109648.640505389,47629223.523,47309184.0,61183378.740283154 
 07/08  06:05:00,0.000026500399987684925,0.000025020232752576782,0.00002454169972039553,8381540.724755768,205989.70732746183,2110428.811583395,47629223.523,47309184.0,61183335.984048456 
 07/08  06:06:00,0.000026499527054408267,0.00002502041583102664,0.00002454117035527037,8381540.724755768,205416.24616078168,2111153.29721927,47629223.523,47309184.0,61183558.68515486 
 07/08  06:07:00,0.00002649873100201469,0.00002502072266182134,0.000024540820819885553,8381540.724755768,205239.86381358528,2111854.4037339287,47629223.523,47309184.0,61184155.237042725 
 07/08  06:08:00,0.00002649786566644399,0.000025020955836653402,0.00002454037435828466,8381540.724755768,204752.6485153715,2112562.166440965,47629223.523,47309184.0,61184447.6849456 
 07/08  06:09:00,0.0000264968908515276,0.00002502102715722761,0.00002453972907752578,8381540.724755768,204269.14904080183,2113298.0635615955,47629223.523,47309184.0,61184772.12344 
 07/08  06:10:00,0.000026495869791704596,0.000025021004179178403,0.000024538965144587725,8381540.724755768,204010.08692730716,2114050.4901679866,47629223.523,47309184.0,61185337.62264395 
 07/08  06:11:00,0.000026494868758271357,0.00002502098288328066,0.000024538200625891085,8381540.724755768,203713.5196564607,2114808.454346805,47629223.523,47309184.0,61185871.3030373 
 07/08  06:12:00,0.000026493916608640767,0.00002502102156899635,0.000024537510950162526,8381540.724755768,203284.49405461404,2115551.3125283085,47629223.523,47309184.0,61186257.50438387 
 07/08  06:13:00,0.000026492980488625596,0.000025021083000295005,0.000024536847681474578,8381540.724755768,202983.3589046567,2116290.5249903295,47629223.523,47309184.0,61186768.06763793 
 07/08  06:14:00,0.000026492021073304732,0.00002502112358151835,0.00002453614728397315,8381540.724755768,202712.29572716364,2117036.4272250338,47629223.523,47309184.0,61187315.5416371 
 07/08  06:15:00,0.00002649103852266674,0.000025021121638012952,0.000024535400155751618,8381540.724755768,202178.80724790663,2117785.502600639,47629223.523,47309184.0,61187603.85768435 
 07/08  06:16:00,0.000026490040036796712,0.000025021080811493646,0.000024534614671484348,8381540.724755768,201899.1793853191,2118540.4215850015,47629223.523,47309184.0,61188151.97527097 
 07/08  06:17:00,0.000026489032822250133,0.000025021025689957933,0.000024533805217565047,8381540.724755768,201603.1089546864,2119299.1239047498,47629223.523,47309184.0,61188687.54158286 
 07/08  06:18:00,0.000026488029826499676,0.000025020959991244763,0.00002453298375879466,8381540.724755768,201219.28392725525,2120062.4473051536,47629223.523,47309184.0,61189140.14837541 
 07/08  06:19:00,0.000026487031089059806,0.00002502090501991563,0.00002453216707075386,8381540.724755768,200906.27330009404,2120819.9195616273,47629223.523,47309184.0,61189657.78654595 
 07/08  06:20:00,0.000026486032462028918,0.000025020827652535273,0.000024531325236511218,8381540.724755768,200481.48801869949,2121581.110846136,47629223.523,47309184.0,61190067.49961498 
 07/08  06:21:00,0.00002648502348211407,0.000025020725733428022,0.00002453043903339078,8381540.724755768,200273.4007541691,2122350.4785687206,47629223.523,47309184.0,61190702.21181693 
 07/08  06:22:00,0.000026484008645321254,0.000025020611139622708,0.00002452953841407549,8381540.724755768,199796.34523153494,2123118.3398018945,47629223.523,47309184.0,61191066.55685448 
 07/08  06:23:00,0.000026482982206676467,0.000025020478595555233,0.00002452863240960874,8381540.724755768,199442.9451187668,2123886.8834223654,47629223.523,47309184.0,61191555.33610684 
 07/08  06:24:00,0.00002648193837755571,0.000025020325607661253,0.000024527707770456183,8381540.724755768,199201.46956058315,2124666.312480772,47629223.523,47309184.0,61192167.09353244 
 07/08  06:25:00,0.000026480898732719007,0.00002502016450764185,0.000024526768727463336,8381540.724755768,198758.07564950222,2125441.4002303826,47629223.523,47309184.0,61192572.676538676 
 07/08  06:26:00,0.000026479862114777802,0.000025019988677663327,0.000024525806863240785,8381540.724755768,198461.38813133523,2126219.52828844,47629223.523,47309184.0,61193128.12572489 
 07/08  06:27:00,0.000026478813695179727,0.000025019794907261107,0.000024524818587745288,8381540.724755768,198096.7702549951,2126998.0917236786,47629223.523,47309184.0,61193616.1834872 
 07/08  06:28:00,0.000026477750729361577,0.000025019580666774252,0.00002452379790166828,8381540.724755768,197805.7036568626,2127787.406698958,47629223.523,47309184.0,61194188.7039261 
 07/08  06:29:00,0.000026476684770789235,0.000025019356199122283,0.000024522772383841862,8381540.724755768,197389.6801800452,2128573.3754514307,47629223.523,47309184.0,61194633.024543606 
 07/08  06:30:00,0.000026475615851151766,0.00002501911336130029,0.00002452173482337714,8381540.724755768,197077.080909965,2129363.072615819,47629223.523,47309184.0,61195184.583691224 
 07/08  06:31:00,0.000026474545590983725,0.00002501885826826911,0.000024520667246962973,8381540.724755768,196790.85731656526,2130158.9096124484,47629223.523,47309184.0,61195768.831410095 
 07/08  06:32:00,0.00002647347645988853,0.000025018590481228126,0.000024519590009586476,8381540.724755768,196339.03928365983,2130951.8190716365,47629223.523,47309184.0,61196184.65471723 
 07/08  06:33:00,0.00002647239713911425,0.000025018306785498786,0.000024518496521140373,8381540.724755768,195877.95394024727,2131745.747633099,47629223.523,47309184.0,61196592.334639 
 07/08  06:34:00,0.000026471298953458717,0.000025017998500883787,0.000024517366416119833,8381540.724755768,195568.079689566,2132546.690538197,47629223.523,47309184.0,61197158.36561779 
 07/08  06:35:00,0.000026470187687822443,0.00002501766767776849,0.000024516209859637044,8381540.724755768,195108.33478275329,2133357.208995298,47629223.523,47309184.0,61197584.24714956 
 07/08  06:36:00,0.00002646908801145583,0.000025017338955692257,0.00002451505441655818,8381540.724755768,194571.44564710784,2134162.4190239124,47629223.523,47309184.0,61197927.7644865 
 07/08  06:37:00,0.00002646799095161824,0.000025017000046923577,0.00002451387734919709,8381540.724755768,194159.5970014951,2134966.629456372,47629223.523,47309184.0,61198395.46153093 
 07/08  06:38:00,0.000026466877955465127,0.000025016632416579627,0.000024512670229541874,8381540.724755768,193873.82980411936,2135781.7387429904,47629223.523,47309184.0,61199000.2732258 
 07/08  06:39:00,0.00002646575758238263,0.000025016250460078674,0.000024511451003197932,8381540.724755768,193350.26175896527,2136595.6378659853,47629223.523,47309184.0,61199366.17617625 
 07/08  06:40:00,0.0000264646329665831,0.000025015851701784854,0.000024510211338216327,8381540.724755768,193045.41101942776,2137412.4793955195,47629223.523,47309184.0,61199953.84886094 
 07/08  06:41:00,0.00002646350225505106,0.000025015432879923144,0.000024508949983118835,8381540.724755768,192544.28947132113,2138235.3710596655,47629223.523,47309184.0,61200351.4697444 
 07/08  06:42:00,0.000026462368553431597,0.00002501500381020469,0.000024507677742975298,8381540.724755768,192064.73768547812,2139056.4753623623,47629223.523,47309184.0,61200768.93756032 
 07/08  06:43:00,0.000026461227512338612,0.00002501456040707478,0.00002450638141967308,8381540.724755768,191683.5149891968,2139881.396780782,47629223.523,47309184.0,61201288.717046395 
 07/08  06:44:00,0.000026460077910410898,0.000025014100598949094,0.000024505050200971062,8381540.724755768,191059.61147550028,2140710.093913729,47629223.523,47309184.0,61201569.668962575 
 07/08  06:45:00,0.000026458917850829046,0.000025013620300586604,0.000024503698480668167,8381540.724755768,190625.89151391748,2141546.1344758933,47629223.523,47309184.0,61202048.326186396 
 07/08  06:46:00,0.00002645775623065812,0.000025013133856680984,0.000024502344848007866,8381540.724755768,190193.49686115014,2142378.76990798,47629223.523,47309184.0,61202525.00405868 
 07/08  06:47:00,0.000026456594464382934,0.000025012631000231463,0.000024500970143713216,8381540.724755768,189802.00681598752,2143212.9141987087,47629223.523,47309184.0,61203044.19288194 
 07/08  06:48:00,0.000026455419832328804,0.00002501210144529242,0.00002449956292171515,8381540.724755768,189345.45312447046,2144057.2849828117,47629223.523,47309184.0,61203508.70574852 
 07/08  06:49:00,0.000026454240496261274,0.000025011559588955043,0.000024498141172285553,8381540.724755768,188889.73311778184,2144899.5822795476,47629223.523,47309184.0,61203972.10592144 
 07/08  06:50:00,0.00002645305671285655,0.000025011001335640174,0.000024496696515570176,8381540.724755768,188453.0383594487,2145745.533232398,47629223.523,47309184.0,61204458.28135843 
 07/08  06:51:00,0.000026451865566036395,0.000025010428689219878,0.000024495228932302262,8381540.724755768,187917.44404450408,2146593.2194756283,47629223.523,47309184.0,61204847.419553876 
 07/08  06:52:00,0.00002645066584867643,0.000025009831433907637,0.00002449373417875823,8381540.724755768,187543.1950073265,2147452.497864464,47629223.523,47309184.0,61205409.65860262 
 07/08  06:53:00,0.00002644947009967841,0.000025009234137943534,0.000024492237507196427,8381540.724755768,187119.78383023592,2148305.294228538,47629223.523,47309184.0,61205916.332725786 
 07/08  06:54:00,0.00002644826990734516,0.000025008614296850802,0.000024490722759739174,8381540.724755768,186723.76560790604,2149161.703855039,47629223.523,47309184.0,61206454.14067522 
 07/08  06:55:00,0.00002644706092265064,0.000025007971808652488,0.00002448917302582335,8381540.724755768,186232.6164961688,2150026.28143493,47629223.523,47309184.0,61206905.16631947 
 07/08  06:56:00,0.000026445844771336646,0.000025007323167415584,0.000024487603951612914,8381540.724755768,185733.01205764522,2150889.154852972,47629223.523,47309184.0,61207346.10545902 
 07/08  06:57:00,0.00002644461957164503,0.000025006658095150075,0.000024486019680908567,8381540.724755768,185411.2978014949,2151756.708463504,47629223.523,47309184.0,61207969.74946946 
 07/08  06:58:00,0.00002644338270586144,0.00002500597040524767,0.00002448441188703214,8381540.724755768,185018.07209590587,2152630.2590181665,47629223.523,47309184.0,61208528.03470874 
 07/08  06:59:00,0.000026442148764868976,0.000025005266249539053,0.000024482791946541545,8381540.724755768,184432.12744130864,2153503.9065193683,47629223.523,47309184.0,61208893.78142 
 07/08  07:00:00,0.00002644091015866313,0.000025004545640894914,0.000024481150241413438,8381540.724755768,184172.62566050622,2154378.6776132914,47629223.523,47309184.0,61209587.24889078 
 07/08  07:01:00,0.00002644002194831213,0.00002500426034183773,0.00002447997885871083,8381540.724755768,162734.56320972065,2169661.6999168494,48269302.569,47309184.0,61843639.84251409 
 07/08  07:02:00,0.000026454824409811947,0.00002502487194066431,0.00002450671026178019,8381540.724755768,138746.43361132487,2168468.548221954,48269302.569,47309184.0,61818587.38310579 
 07/08  07:03:00,0.000026472635290940768,0.000025050069906265332,0.00002454060683965062,8381540.724755768,128938.54562107401,2164102.953521597,48269302.569,47309184.0,61804543.00840003 
 07/08  07:04:00,0.000026479073991299306,0.000025060707677726587,0.000024555613692231006,8381540.724755768,124416.36633578621,2162308.738532793,48269302.569,47309184.0,61798355.96512004 
 07/08  07:05:00,0.000026473451604050324,0.000025055223425483325,0.00002454890778544367,8381540.724755768,122030.82028182752,2164020.234112287,48269302.569,47309184.0,61797811.57217461 
 07/08  07:06:00,0.00002646455590107703,0.00002504453310902653,0.000024534574610929797,8381540.724755768,120605.47913222214,2167139.1397365103,48269302.569,47309184.0,61799635.00650461 
 07/08  07:07:00,0.00002645996104348999,0.000025038553597361152,0.000024525827653358104,8381540.724755768,119208.28784039374,2169436.376775952,48269302.569,47309184.0,61800665.274933726 
 07/08  07:08:00,0.000026460587598548697,0.000025039123351363346,0.000024525504363297732,8381540.724755768,117915.38019187153,2170281.4411865207,48269302.569,47309184.0,61800347.84245722 
 07/08  07:09:00,0.000026462755285816835,0.000025042159792404377,0.000024528634629358223,8381540.724755768,116960.6744012899,2170493.797743544,48269302.569,47309184.0,61799736.23500303 
 07/08  07:10:00,0.000026463101526152618,0.00002504344863472291,0.000024529837243216225,8381540.724755768,115876.8989336163,2171021.6996904323,48269302.569,47309184.0,61799311.34487748 
 07/08  07:11:00,0.000026461121847319923,0.000025041971692426638,0.000024527604925670036,8381540.724755768,114792.78039911842,2172153.9342255536,48269302.569,47309184.0,61799490.71167731 
 07/08  07:12:00,0.000026458358666280967,0.000025039261944046723,0.000024523711551585172,8381540.724755768,113604.23178774565,2173596.9580755373,48269302.569,47309184.0,61799876.716003835 
 07/08  07:13:00,0.000026456320604740586,0.000025037107943927337,0.0000245203623395887,8381540.724755768,112580.06075753768,2174932.543915325,48269302.569,47309184.0,61800319.94910553 
 07/08  07:14:00,0.000026455301462401256,0.000025036057198836388,0.000024518312997726083,8381540.724755768,111630.80837668966,2176022.692219871,48269302.569,47309184.0,61800592.91886795 
 07/08  07:15:00,0.000026454648589134915,0.00002503555259681891,0.000024516973115828752,8381540.724755768,110557.39888574647,2176971.031516405,48269302.569,47309184.0,61800600.19080022 
 07/08  07:16:00,0.00002645368330309157,0.000025034832633241083,0.000024515437346992912,8381540.724755768,109432.01539375307,2177965.66662589,48269302.569,47309184.0,61800602.08954888 
 07/08  07:17:00,0.000026452253839024954,0.000025033630978986487,0.000024513348263147152,8381540.724755768,108424.067637807,2179067.687241458,48269302.569,47309184.0,61800829.03683151 
 07/08  07:18:00,0.00002645063660072635,0.000025032146625569877,0.000024510904666030765,8381540.724755768,107445.95459129286,2180239.7165158154,48269302.569,47309184.0,61801156.15482494 
 07/08  07:19:00,0.000026449129122154734,0.000025030703144967706,0.000024508466699187623,8381540.724755768,106362.80697793634,2181399.7377012596,48269302.569,47309184.0,61801366.47714769 
 07/08  07:20:00,0.00002644780846520562,0.000025029411933915236,0.000024506192053292027,8381540.724755768,105392.62479461695,2182528.3998727975,48269302.569,47309184.0,61801658.701011874 
 07/08  07:21:00,0.000026446569229009246,0.00002502822196608445,0.00002450403204126804,8381540.724755768,104387.53163260176,2183632.0539100613,48269302.569,47309184.0,61801891.28608578 
 07/08  07:22:00,0.000026445283288760826,0.000025027004776458007,0.00002450184961399189,8381540.724755768,103376.50457338426,2184734.914337993,48269302.569,47309184.0,61802117.385913625 
 07/08  07:23:00,0.0000264438973150701,0.00002502568701131063,0.000024499562850011987,8381540.724755768,102422.51914613473,2185865.910485396,48269302.569,47309184.0,61802428.98761723 
 07/08  07:24:00,0.000026442455758283366,0.000025024288358638907,0.000024497177755683033,8381540.724755768,101381.17448733555,2187011.651274301,48269302.569,47309184.0,61802668.20696252 
 07/08  07:25:00,0.000026441019942682905,0.000025022864842711526,0.000024494755625541453,8381540.724755768,100417.11955645357,2188167.325197918,48269302.569,47309184.0,61802994.98478178 
 07/08  07:26:00,0.000026439611301692556,0.000025021458078261327,0.0000244923326558169,8381540.724755768,99310.63872348721,2189315.516755366,48269302.569,47309184.0,61803172.094372004 
 07/08  07:27:00,0.00002643821557259422,0.00002502004869896665,0.00002448990875959029,8381540.724755768,98492.42208195082,2190468.5962277707,48269302.569,47309184.0,61803642.66227368 
 07/08  07:28:00,0.000026436812589648613,0.00002501862684215725,0.000024487468361538132,8381540.724755768,97443.92062595772,2191621.374101354,48269302.569,47309184.0,61803882.87688402 
 07/08  07:29:00,0.000026435387451934597,0.000025017174378972285,0.0000244849897329434,8381540.724755768,96453.12856120951,2192784.695561944,48269302.569,47309184.0,61804191.7022412 
 07/08  07:30:00,0.00002643395069195128,0.000025015690431210875,0.00002448247049824449,8381540.724755768,95560.93878363783,2193953.503523971,48269302.569,47309184.0,61804604.89286209 
 07/08  07:31:00,0.00002643250481575535,0.000025014183679325254,0.00002447992502021664,8381540.724755768,94465.40556498956,2195124.1695504533,48269302.569,47309184.0,61804816.82908108 
 07/08  07:32:00,0.00002643104586715983,0.000025012656584104225,0.000024477354591217398,8381540.724755768,93668.51897469722,2196305.719464764,48269302.569,47309184.0,61805338.62546588 
 07/08  07:33:00,0.00002642958068930133,0.00002501111240639518,0.000024474766349535903,8381540.724755768,92834.13331700597,2197485.472151903,48269302.569,47309184.0,61805821.397393435 
 07/08  07:34:00,0.000026428109693354984,0.00002500955407387348,0.000024472138045164396,8381540.724755768,91862.75717114306,2198624.9604293937,48269302.569,47309184.0,61806127.21533776 
 07/08  07:35:00,0.000026426678965464212,0.000025007852902808783,0.0000244692715066044,8381540.724755768,90995.51845892885,2199821.5670958394,48269302.569,47309184.0,61806594.54308948 
 07/08  07:36:00,0.000026425246834283958,0.000025006110249145155,0.00002446632921544935,8381540.724755768,90107.31549829699,2201044.3836344588,48269302.569,47309184.0,61807067.42295669 
 07/08  07:37:00,0.00002642377671269969,0.00002500443587065376,0.00002446351968410748,8381540.724755768,89327.33637561611,2202253.780633898,48269302.569,47309184.0,61807635.39104955 
 07/08  07:38:00,0.000026422259664699267,0.000025002824852993616,0.0000244608315656171,8381540.724755768,88491.14230259183,2203465.4331643963,48269302.569,47309184.0,61808149.73664696 
 07/08  07:39:00,0.000026420723681181344,0.000025001220320189596,0.000024458177446187198,8381540.724755768,87434.37986832575,2204673.1020935415,48269302.569,47309184.0,61808439.75764193 
 07/08  07:40:00,0.000026419188714701847,0.000024999567746432257,0.00002445544346911109,8381540.724755768,86479.88727796671,2205894.8322399417,48269302.569,47309184.0,61808846.43411118 
 07/08  07:41:00,0.000026417668254307628,0.000024997867950557985,0.000024452625374370374,8381540.724755768,85679.55174500533,2207121.728548039,48269302.569,47309184.0,61809412.75045141 
 07/08  07:42:00,0.000026416148829851545,0.00002499613456566961,0.00002444976407139206,8381540.724755768,84769.6614193832,2208353.0610318114,48269302.569,47309184.0,61809874.15227742 
 07/08  07:43:00,0.00002641461197928827,0.000024994391053776236,0.000024446886710164085,8381540.724755768,83964.33442795507,2209592.911162223,48269302.569,47309184.0,61810449.00154894 
 07/08  07:44:00,0.000026413061554000323,0.000024992640716096532,0.000024443996354546634,8381540.724755768,83134.15015320419,2210832.9369735587,48269302.569,47309184.0,61810999.46667568 
 07/08  07:45:00,0.000026411492249263762,0.00002499086382126129,0.000024441095335117125,8381540.724755768,82404.972126901,2212082.3771443707,48269302.569,47309184.0,61811660.62843725 
 07/08  07:46:00,0.000026409916629184276,0.000024989063593848263,0.000024438163789365882,8381540.724755768,81524.97850477573,2213334.422655095,48269302.569,47309184.0,61812173.851518646 
 07/08  07:47:00,0.00002640833521137351,0.00002498723880529965,0.000024435192028115525,8381540.724755768,80656.50657414156,2214596.167547238,48269302.569,47309184.0,61812708.639152 
 07/08  07:48:00,0.000026406754975632227,0.000024985392713533105,0.000024432184331648662,8381540.724755768,79897.33697010699,2215860.1176344473,48269302.569,47309184.0,61813355.16858583 
 07/08  07:49:00,0.000026405161227103264,0.00002498353034015161,0.000024429150238450915,8381540.724755768,79111.31696321045,2217133.818227781,48269302.569,47309184.0,61813984.93730651 
 07/08  07:50:00,0.000026403561589986843,0.000024981659039971596,0.000024426095224120143,8381540.724755768,78364.70142353207,2218409.3787745563,48269302.569,47309184.0,61814656.27206857 
 07/08  07:51:00,0.000026401948428673386,0.00002497976731503508,0.00002442301388004751,8381540.724755768,77481.39368741482,2219693.4674857315,48269302.569,47309184.0,61815199.75414478 
 07/08  07:52:00,0.000026400333757960425,0.000024977852631185997,0.000024419912161281103,8381540.724755768,76643.77728320457,2220981.9435025295,48269302.569,47309184.0,61815793.61551525 
 07/08  07:53:00,0.000026398718592634934,0.000024975912501828876,0.000024416779846653035,8381540.724755768,75970.22736078259,2222270.8217178294,48269302.569,47309184.0,61816552.182619475 
 07/08  07:54:00,0.000026397087438666596,0.000024973939523950873,0.000024413609679580504,8381540.724755768,75185.53228574095,2223574.2357019414,48269302.569,47309184.0,61817214.52180602 
 07/08  07:55:00,0.000026395444359886473,0.00002497194727208547,0.000024410414341867083,8381540.724755768,74316.10295310846,2224877.3711401555,48269302.569,47309184.0,61817792.05416509 
 07/08  07:56:00,0.00002639378480316494,0.000024969934557084217,0.00002440719498125839,8381540.724755768,73632.53682881189,2226195.6199997007,48269302.569,47309184.0,61818570.94072592 
 07/08  07:57:00,0.000026392123746492946,0.000024967911223774086,0.000024403961869853965,8381540.724755768,72841.85885682568,2227511.9434178127,48269302.569,47309184.0,61819241.07949285 
 07/08  07:58:00,0.000026390466752142107,0.000024965866559973486,0.00002440069087244031,8381540.724755768,72050.80381311195,2228836.7146860473,48269302.569,47309184.0,61819919.59830011 
 07/08  07:59:00,0.00002638879913258922,0.00002496380140423987,0.000024397391621602528,8381540.724755768,71231.10424904685,2230164.5560261286,48269302.569,47309184.0,61820572.822365284 
 07/08  08:00:00,0.000026387118375547537,0.000024961709118130433,0.000024394061693861947,8381540.724755768,70547.74205957483,2231502.3512553438,48269302.569,47309184.0,61821372.68949822 
 07/08  08:01:00,0.000026385605051006627,0.000024959815688669925,0.000024390944156289357,8381540.724755768,0.0,2358369.4820100716,50189539.707,47309184.0,65022060.57204304 
 07/08  08:02:00,0.000026485300569763453,0.000025091183961867425,0.000024551423063800327,8381540.724755768,0.0,2335467.3312982284,50189539.707,47309184.0,64999219.356400624 
 07/08  08:03:00,0.000026603503138757036,0.00002525259950506568,0.000024752356504475168,8394799.461891925,0.0,2305435.781014752,50189539.707,47309184.0,64969248.20983438 
 07/08  08:04:00,0.000026653929022422383,0.0000253300082219194,0.000024852520130009516,8389677.282488039,0.0,2279211.6240511434,50189539.707,47309184.0,64943083.94425983 
 07/08  08:05:00,0.000026633561916778137,0.000025314454431168244,0.00002483897086465603,8389944.415152598,0.0,2283598.425528532,50189539.707,47309184.0,64947530.1805334 
 07/08  08:06:00,0.00002659259900295714,0.00002526709969751832,0.00002478465253926437,8390586.095565172,0.0,2298358.108974548,50189539.707,47309184.0,64962348.82964597 
 07/08  08:07:00,0.000026573953432997647,0.00002524321347994239,0.000024756211811357816,8390679.935286203,0.0,2307111.3136012615,50189539.707,47309184.0,64971160.502361335 
 07/08  08:08:00,0.000026583817608273493,0.000025254203961156394,0.000024768404440252655,8390768.227499556,0.0,2305965.3827198646,50189539.707,47309184.0,64970072.48712066 
 07/08  08:09:00,0.000026603307924021282,0.0000252796516787444,0.00002479824666637353,8390855.952385234,0.0,2300408.841772221,50189539.707,47309184.0,64964573.44032847 
 07/08  08:10:00,0.000026614464412584835,0.000025297735015817594,0.000024820526661407034,8390943.438562922,0.0,2296744.3123281626,50189539.707,47309184.0,64960965.80877996 
 07/08  08:11:00,0.000026613818280917306,0.0000253023705048413,0.00002482778671231866,8391030.920718782,0.0,2296850.543203901,50189539.707,47309184.0,64961128.50415459 
 07/08  08:12:00,0.0000266086202296332,0.000025300466574107883,0.000024827413365274835,8391118.420781353,0.0,2298876.033580375,50189539.707,47309184.0,64963209.956484854 
 07/08  08:13:00,0.000026606438949057633,0.000025300670977322577,0.000024828972602277294,8391205.878629617,0.0,2300340.2962519857,50189539.707,47309184.0,64964729.62532995 
 07/08  08:14:00,0.00002660911501372938,0.000025306002019194454,0.000024835983783775064,8391293.254835796,0.0,2300331.801750498,50189539.707,47309184.0,64964775.97687954 
 07/08  08:15:00,0.000026613890487488775,0.00002531419358796299,0.000024846202101056206,8391380.333160128,0.0,2299480.325323554,50189539.707,47309184.0,64963978.967559956 
 07/08  08:16:00,0.000026617614007825696,0.000025321897022352014,0.00002485607767119882,8391467.000817738,0.0,2298754.298085211,50189539.707,47309184.0,64963306.75169695 
 07/08  08:17:00,0.000026619351906477076,0.00002532770156064415,0.000024864027011651174,8391553.134861723,0.0,2298584.4456050033,50189539.707,47309184.0,64963190.27881961 
