datetime_beginning_utc,datetime_beginning_ept,pnode_id,pnode_name,voltage,equipment,type,zone,system_energy_price_rt,total_lmp_rt,congestion_price_rt,marginal_loss_price_rt,row_is_current,version_nbr
7/21/2024 9:00:00 AM,7/21/2024 5:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,11.050000,10.790000,-0.390000,0.130000,True,1
7/21/2024 10:00:00 AM,7/21/2024 6:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,10.830000,10.850000,-0.090000,0.100000,True,1
7/21/2024 11:00:00 AM,7/21/2024 7:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,10.650000,10.780000,0.000000,0.140000,True,1
7/21/2024 12:00:00 PM,7/21/2024 8:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,11.420000,11.600000,0.000000,0.180000,True,1
7/21/2024 1:00:00 PM,7/21/2024 9:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,14.690000,14.870000,0.000000,0.180000,True,1
7/21/2024 2:00:00 PM,7/21/2024 10:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,20.230000,19.280000,-1.080000,0.130000,True,1
7/21/2024 3:00:00 PM,7/21/2024 11:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,28.150000,24.740000,-3.510000,0.100000,True,1
7/21/2024 4:00:00 PM,7/21/2024 12:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,31.270000,27.460000,-3.560000,-0.250000,True,1
7/21/2024 5:00:00 PM,7/21/2024 1:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,30.260000,28.030000,-1.940000,-0.280000,True,1
7/21/2024 6:00:00 PM,7/21/2024 2:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,30.150000,22.010000,-7.770000,-0.370000,True,1
7/21/2024 7:00:00 PM,7/21/2024 3:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,37.640000,28.430000,-8.820000,-0.390000,True,1
7/21/2024 8:00:00 PM,7/21/2024 4:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,51.140000,29.400000,-21.380000,-0.360000,True,1
7/21/2024 9:00:00 PM,7/21/2024 5:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,72.030000,64.970000,-6.700000,-0.360000,True,1
7/21/2024 10:00:00 PM,7/21/2024 6:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,80.240000,63.520000,-16.540000,-0.180000,True,1
7/21/2024 11:00:00 PM,7/21/2024 7:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,56.600000,43.780000,-12.520000,-0.310000,True,1
7/22/2024 12:00:00 AM,7/21/2024 8:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,39.990000,34.070000,-5.620000,-0.290000,True,1
7/22/2024 1:00:00 AM,7/21/2024 9:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,79.530000,68.690000,-11.020000,0.180000,True,1
7/22/2024 2:00:00 AM,7/21/2024 10:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,36.510000,32.160000,-4.210000,-0.140000,True,1
7/22/2024 3:00:00 AM,7/21/2024 11:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,29.390000,27.100000,-2.280000,-0.010000,True,1
7/22/2024 4:00:00 AM,7/22/2024 12:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,27.560000,27.380000,-0.190000,0.020000,True,1
7/22/2024 5:00:00 AM,7/22/2024 1:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,25.490000,24.030000,-1.490000,0.020000,True,1
7/22/2024 6:00:00 AM,7/22/2024 2:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,19.680000,16.850000,-2.810000,-0.020000,True,1
7/22/2024 7:00:00 AM,7/22/2024 3:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,18.730000,17.660000,-1.100000,0.030000,True,1
7/22/2024 8:00:00 AM,7/22/2024 4:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,20.750000,19.520000,-1.210000,-0.010000,True,1
7/22/2024 9:00:00 AM,7/22/2024 5:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,37.980000,40.340000,2.430000,-0.060000,True,1
7/22/2024 10:00:00 AM,7/22/2024 6:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,33.310000,32.040000,-1.080000,-0.190000,True,1
7/22/2024 11:00:00 AM,7/22/2024 7:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,38.210000,30.750000,-7.170000,-0.290000,True,1
7/22/2024 12:00:00 PM,7/22/2024 8:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,30.580000,29.640000,-0.830000,-0.100000,True,1
7/22/2024 1:00:00 PM,7/22/2024 9:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,35.540000,35.600000,-0.050000,0.120000,True,1
7/22/2024 2:00:00 PM,7/22/2024 10:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,37.850000,37.900000,0.000000,0.040000,True,1
7/22/2024 3:00:00 PM,7/22/2024 11:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,50.470000,50.660000,0.000000,0.190000,True,1
7/22/2024 4:00:00 PM,7/22/2024 12:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,37.760000,37.900000,0.000000,0.130000,True,1
7/22/2024 5:00:00 PM,7/22/2024 1:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,40.170000,39.230000,-0.810000,-0.130000,True,1
7/22/2024 6:00:00 PM,7/22/2024 2:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,45.060000,34.480000,-10.100000,-0.480000,True,1
7/22/2024 7:00:00 PM,7/22/2024 3:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,46.060000,30.100000,-15.530000,-0.430000,True,1
7/22/2024 8:00:00 PM,7/22/2024 4:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,45.860000,30.850000,-14.430000,-0.580000,True,1
7/22/2024 9:00:00 PM,7/22/2024 5:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,41.760000,29.950000,-11.260000,-0.550000,True,1
7/22/2024 10:00:00 PM,7/22/2024 6:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,37.860000,27.670000,-9.600000,-0.590000,True,1
7/22/2024 11:00:00 PM,7/22/2024 7:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,38.110000,26.200000,-11.150000,-0.760000,True,1
7/23/2024 12:00:00 AM,7/22/2024 8:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,75.260000,57.380000,-16.310000,-1.570000,True,1
7/23/2024 1:00:00 AM,7/22/2024 9:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,74.400000,62.630000,-10.560000,-1.210000,True,1
7/23/2024 2:00:00 AM,7/22/2024 10:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,30.160000,27.170000,-2.590000,-0.400000,True,1
7/23/2024 3:00:00 AM,7/22/2024 11:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,26.360000,25.990000,-0.160000,-0.210000,True,1
7/23/2024 4:00:00 AM,7/23/2024 12:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,22.570000,21.620000,-0.910000,-0.040000,True,1
7/23/2024 5:00:00 AM,7/23/2024 1:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,21.120000,19.020000,-2.160000,0.050000,True,1
7/23/2024 6:00:00 AM,7/23/2024 2:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,17.050000,15.380000,-1.770000,0.100000,True,1
7/23/2024 7:00:00 AM,7/23/2024 3:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,15.600000,15.290000,-0.430000,0.120000,True,1
7/23/2024 8:00:00 AM,7/23/2024 4:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,17.160000,17.320000,0.000000,0.160000,True,1
7/23/2024 9:00:00 AM,7/23/2024 5:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,27.490000,28.000000,0.270000,0.240000,True,1
7/23/2024 10:00:00 AM,7/23/2024 6:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,31.030000,32.360000,1.240000,0.090000,True,1
7/23/2024 11:00:00 AM,7/23/2024 7:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,42.610000,46.740000,3.690000,0.440000,True,1
7/23/2024 12:00:00 PM,7/23/2024 8:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,20.500000,21.070000,0.090000,0.490000,True,1
7/23/2024 1:00:00 PM,7/23/2024 9:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,32.780000,33.550000,-0.170000,0.940000,True,1
7/23/2024 2:00:00 PM,7/23/2024 10:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,27.960000,28.100000,-0.080000,0.220000,True,1
7/23/2024 3:00:00 PM,7/23/2024 11:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,45.030000,34.940000,-10.080000,-0.010000,True,1
7/23/2024 4:00:00 PM,7/23/2024 12:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,31.950000,27.360000,-4.370000,-0.220000,True,1
7/23/2024 5:00:00 PM,7/23/2024 1:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,45.130000,36.240000,-8.610000,-0.280000,True,1
7/23/2024 6:00:00 PM,7/23/2024 2:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,37.860000,30.950000,-6.700000,-0.200000,True,1
7/23/2024 7:00:00 PM,7/23/2024 3:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,51.560000,40.300000,-11.180000,-0.080000,True,1
7/23/2024 8:00:00 PM,7/23/2024 4:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,69.010000,49.830000,-18.950000,-0.230000,True,1
7/23/2024 9:00:00 PM,7/23/2024 5:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,86.480000,54.710000,-31.450000,-0.320000,True,1
7/23/2024 10:00:00 PM,7/23/2024 6:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,43.730000,30.010000,-13.650000,-0.070000,True,1
7/23/2024 11:00:00 PM,7/23/2024 7:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,40.610000,26.980000,-13.690000,0.060000,True,1
7/24/2024 12:00:00 AM,7/23/2024 8:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,35.770000,29.180000,-6.350000,-0.240000,True,1
7/24/2024 1:00:00 AM,7/23/2024 9:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,38.840000,29.450000,-9.120000,-0.270000,True,1
7/24/2024 2:00:00 AM,7/23/2024 10:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,33.590000,24.070000,-9.430000,-0.090000,True,1
7/24/2024 3:00:00 AM,7/23/2024 11:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,23.200000,20.400000,-2.720000,-0.080000,True,1
7/24/2024 4:00:00 AM,7/24/2024 12:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,27.780000,21.850000,-5.960000,0.030000,True,1
7/24/2024 5:00:00 AM,7/24/2024 1:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,21.140000,17.800000,-3.320000,-0.020000,True,1
7/24/2024 6:00:00 AM,7/24/2024 2:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,17.800000,15.800000,-1.950000,-0.040000,True,1
7/24/2024 7:00:00 AM,7/24/2024 3:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,16.800000,15.300000,-1.540000,0.050000,True,1
7/24/2024 8:00:00 AM,7/24/2024 4:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,17.540000,16.220000,-1.330000,0.020000,True,1
7/24/2024 9:00:00 AM,7/24/2024 5:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,21.060000,20.410000,-0.570000,-0.090000,True,1
7/24/2024 10:00:00 AM,7/24/2024 6:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,27.620000,25.920000,-1.720000,0.020000,True,1
7/24/2024 11:00:00 AM,7/24/2024 7:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,36.630000,28.390000,-8.490000,0.240000,True,1
7/24/2024 12:00:00 PM,7/24/2024 8:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,53.340000,39.790000,-14.370000,0.810000,True,1
7/24/2024 1:00:00 PM,7/24/2024 9:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,39.970000,33.940000,-6.900000,0.870000,True,1
7/24/2024 2:00:00 PM,7/24/2024 10:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,25.480000,24.470000,-1.350000,0.340000,True,1
7/24/2024 3:00:00 PM,7/24/2024 11:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,35.720000,33.030000,-3.010000,0.330000,True,1
7/24/2024 4:00:00 PM,7/24/2024 12:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,29.370000,25.440000,-3.730000,-0.200000,True,1
7/24/2024 5:00:00 PM,7/24/2024 1:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,32.100000,27.440000,-4.520000,-0.140000,True,1
7/24/2024 6:00:00 PM,7/24/2024 2:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,38.140000,30.230000,-7.620000,-0.290000,True,1
7/24/2024 7:00:00 PM,7/24/2024 3:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,59.560000,43.990000,-15.190000,-0.390000,True,1
7/24/2024 8:00:00 PM,7/24/2024 4:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,47.630000,36.820000,-10.580000,-0.220000,True,1
7/24/2024 9:00:00 PM,7/24/2024 5:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,39.340000,31.050000,-7.920000,-0.370000,True,1
7/24/2024 10:00:00 PM,7/24/2024 6:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,37.380000,29.330000,-7.570000,-0.480000,True,1
7/24/2024 11:00:00 PM,7/24/2024 7:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,36.440000,28.050000,-7.920000,-0.470000,True,1
7/25/2024 12:00:00 AM,7/24/2024 8:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,36.470000,29.130000,-6.750000,-0.600000,True,1
7/25/2024 1:00:00 AM,7/24/2024 9:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,33.620000,24.470000,-8.610000,-0.540000,True,1
7/25/2024 2:00:00 AM,7/24/2024 10:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,27.420000,22.730000,-4.440000,-0.260000,True,1
7/25/2024 3:00:00 AM,7/24/2024 11:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,24.680000,22.890000,-1.640000,-0.150000,True,1
7/25/2024 4:00:00 AM,7/25/2024 12:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,27.090000,24.170000,-3.020000,0.110000,True,1
7/25/2024 5:00:00 AM,7/25/2024 1:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,18.510000,18.350000,-0.140000,-0.030000,True,1
7/25/2024 6:00:00 AM,7/25/2024 2:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,17.370000,17.150000,-0.110000,-0.120000,True,1
7/25/2024 7:00:00 AM,7/25/2024 3:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,16.590000,16.040000,-0.440000,-0.120000,True,1
7/25/2024 8:00:00 AM,7/25/2024 4:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,16.310000,16.440000,0.180000,-0.060000,True,1
7/25/2024 9:00:00 AM,7/25/2024 5:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,16.430000,19.810000,3.460000,-0.070000,True,1
7/25/2024 10:00:00 AM,7/25/2024 6:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,24.090000,23.710000,-0.310000,-0.070000,True,1
7/25/2024 11:00:00 AM,7/25/2024 7:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,30.670000,29.430000,-1.450000,0.200000,True,1
7/25/2024 12:00:00 PM,7/25/2024 8:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,23.700000,23.590000,-0.350000,0.250000,True,1
7/25/2024 1:00:00 PM,7/25/2024 9:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,27.290000,25.230000,-2.530000,0.460000,True,1
7/25/2024 2:00:00 PM,7/25/2024 10:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,27.240000,24.940000,-2.350000,0.060000,True,1
7/25/2024 3:00:00 PM,7/25/2024 11:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,29.170000,25.710000,-2.930000,-0.530000,True,1
7/25/2024 4:00:00 PM,7/25/2024 12:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,40.310000,32.060000,-7.440000,-0.810000,True,1
7/25/2024 5:00:00 PM,7/25/2024 1:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,33.970000,30.020000,-3.310000,-0.640000,True,1
7/25/2024 6:00:00 PM,7/25/2024 2:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,38.200000,32.370000,-4.980000,-0.860000,True,1
7/25/2024 7:00:00 PM,7/25/2024 3:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,54.470000,41.330000,-11.790000,-1.350000,True,1
7/25/2024 8:00:00 PM,7/25/2024 4:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,73.530000,56.220000,-15.260000,-2.040000,True,1
7/25/2024 9:00:00 PM,7/25/2024 5:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,35.640000,29.450000,-5.210000,-0.970000,True,1
7/25/2024 10:00:00 PM,7/25/2024 6:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,38.560000,35.450000,-1.820000,-1.290000,True,1
7/25/2024 11:00:00 PM,7/25/2024 7:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,32.850000,28.090000,-3.570000,-1.190000,True,1
7/26/2024 12:00:00 AM,7/25/2024 8:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,31.150000,26.000000,-3.890000,-1.260000,True,1
7/26/2024 1:00:00 AM,7/25/2024 9:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,24.210000,22.330000,-1.360000,-0.520000,True,1
7/26/2024 2:00:00 AM,7/25/2024 10:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,24.390000,22.010000,-2.020000,-0.370000,True,1
7/26/2024 3:00:00 AM,7/25/2024 11:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,17.850000,18.230000,0.550000,-0.170000,True,1
7/26/2024 4:00:00 AM,7/26/2024 12:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,14.680000,15.150000,0.510000,-0.040000,True,1
7/26/2024 5:00:00 AM,7/26/2024 1:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,14.890000,14.090000,-0.700000,-0.100000,True,1
7/26/2024 6:00:00 AM,7/26/2024 2:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,12.930000,12.880000,0.010000,-0.060000,True,1
7/26/2024 7:00:00 AM,7/26/2024 3:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,12.160000,12.190000,-0.130000,0.160000,True,1
7/26/2024 8:00:00 AM,7/26/2024 4:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,12.210000,12.370000,-0.150000,0.310000,True,1
7/26/2024 9:00:00 AM,7/26/2024 5:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,14.490000,15.230000,0.390000,0.350000,True,1
7/26/2024 10:00:00 AM,7/26/2024 6:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,14.950000,15.300000,0.190000,0.160000,True,1
7/26/2024 11:00:00 AM,7/26/2024 7:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,15.710000,15.640000,-0.290000,0.220000,True,1
7/26/2024 12:00:00 PM,7/26/2024 8:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,17.240000,18.000000,0.620000,0.150000,True,1
7/26/2024 1:00:00 PM,7/26/2024 9:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,19.200000,19.600000,0.240000,0.150000,True,1
7/26/2024 2:00:00 PM,7/26/2024 10:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,15.250000,15.150000,0.000000,-0.110000,True,1
7/26/2024 3:00:00 PM,7/26/2024 11:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,17.520000,17.340000,0.000000,-0.180000,True,1
7/26/2024 4:00:00 PM,7/26/2024 12:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,21.670000,21.180000,0.000000,-0.490000,True,1
7/26/2024 5:00:00 PM,7/26/2024 1:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,25.100000,24.430000,0.000000,-0.670000,True,1
7/26/2024 6:00:00 PM,7/26/2024 2:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,26.680000,25.880000,0.000000,-0.800000,True,1
7/26/2024 7:00:00 PM,7/26/2024 3:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,31.610000,30.670000,0.000000,-0.940000,True,1
7/26/2024 8:00:00 PM,7/26/2024 4:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,34.910000,33.940000,-0.090000,-0.870000,True,1
7/26/2024 9:00:00 PM,7/26/2024 5:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,83.660000,81.870000,-0.210000,-1.580000,True,1
7/26/2024 10:00:00 PM,7/26/2024 6:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,30.470000,29.910000,0.000000,-0.560000,True,1
7/26/2024 11:00:00 PM,7/26/2024 7:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,29.410000,26.180000,-2.560000,-0.660000,True,1
7/27/2024 12:00:00 AM,7/26/2024 8:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,26.390000,23.510000,-2.120000,-0.760000,True,1
7/27/2024 1:00:00 AM,7/26/2024 9:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,23.630000,21.360000,-1.640000,-0.630000,True,1
7/27/2024 2:00:00 AM,7/26/2024 10:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,23.600000,21.720000,-1.440000,-0.440000,True,1
7/27/2024 3:00:00 AM,7/26/2024 11:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,17.190000,15.990000,-0.960000,-0.240000,True,1
7/27/2024 4:00:00 AM,7/27/2024 12:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,13.800000,13.050000,-0.610000,-0.140000,True,1
7/27/2024 5:00:00 AM,7/27/2024 1:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,14.060000,13.220000,-0.650000,-0.190000,True,1
7/27/2024 6:00:00 AM,7/27/2024 2:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,12.230000,11.620000,-0.430000,-0.190000,True,1
7/27/2024 7:00:00 AM,7/27/2024 3:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,11.420000,10.790000,-0.540000,-0.090000,True,1
7/27/2024 8:00:00 AM,7/27/2024 4:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,10.970000,10.470000,-0.520000,0.020000,True,1
7/27/2024 9:00:00 AM,7/27/2024 5:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,11.080000,10.470000,-0.640000,0.030000,True,1
7/27/2024 10:00:00 AM,7/27/2024 6:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,10.780000,10.500000,-0.300000,0.030000,True,1
7/27/2024 11:00:00 AM,7/27/2024 7:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,10.420000,10.260000,-0.240000,0.080000,True,1
7/27/2024 12:00:00 PM,7/27/2024 8:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,10.530000,10.400000,-0.240000,0.110000,True,1
7/27/2024 1:00:00 PM,7/27/2024 9:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,11.130000,10.930000,-0.290000,0.100000,True,1
7/27/2024 2:00:00 PM,7/27/2024 10:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,11.690000,11.330000,-0.350000,-0.010000,True,1
7/27/2024 3:00:00 PM,7/27/2024 11:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,18.640000,17.310000,-1.240000,-0.090000,True,1
7/27/2024 4:00:00 PM,7/27/2024 12:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,22.000000,20.020000,-1.530000,-0.450000,True,1
7/27/2024 5:00:00 PM,7/27/2024 1:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,23.200000,20.920000,-1.850000,-0.430000,True,1
7/27/2024 6:00:00 PM,7/27/2024 2:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,22.680000,20.740000,-1.490000,-0.460000,True,1
7/27/2024 7:00:00 PM,7/27/2024 3:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,27.970000,25.210000,-2.230000,-0.540000,True,1
7/27/2024 8:00:00 PM,7/27/2024 4:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,46.890000,41.970000,-4.030000,-0.890000,True,1
7/27/2024 9:00:00 PM,7/27/2024 5:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,35.340000,33.990000,-0.720000,-0.630000,True,1
7/27/2024 10:00:00 PM,7/27/2024 6:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,45.820000,38.550000,-6.510000,-0.760000,True,1
7/27/2024 11:00:00 PM,7/27/2024 7:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,39.960000,28.700000,-10.580000,-0.690000,True,1
7/28/2024 12:00:00 AM,7/27/2024 8:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,26.160000,15.480000,-10.260000,-0.420000,True,1
7/28/2024 1:00:00 AM,7/27/2024 9:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,19.870000,14.280000,-5.340000,-0.250000,True,1
7/28/2024 2:00:00 AM,7/27/2024 10:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,18.620000,16.400000,-1.970000,-0.250000,True,1
7/28/2024 3:00:00 AM,7/27/2024 11:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,12.960000,12.000000,-0.790000,-0.170000,True,1
7/28/2024 4:00:00 AM,7/28/2024 12:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,11.920000,11.340000,-0.450000,-0.120000,True,1
