DATE (MM/DD/YYYY),HOUR-MST,Avg Global Horizontal [W/m^2],Avg Direct Normal [W/m^2],Avg Diffuse Horizontal [W/m^2],Avg Air Temperature [deg C],Avg Dew Point Temp [deg C],Avg Rel Humidity [%],Avg Avg Wind Speed @ 10m [m/s],Avg Station Pressure [mBar]
7/8/2024,21,-1.9504,-2.5875,-0.1636,17.1062,0.9570,33.9535,1.2643,836.2448
7/8/2024,22,-1.9834,-0.8488,-0.0224,14.1223,0.3885,39.0278,2.8800,836.4345
7/8/2024,23,-2.5709,1.1460,-0.0047,17.2495,4.6199,43.1737,3.9445,836.5072
7/9/2024,0,-2.4156,-0.1675,-0.0910,17.5510,5.8977,46.2840,4.2045,836.4647
7/9/2024,1,-2.4389,-0.3637,-0.0013,17.3513,5.6891,46.1772,4.7460,836.1974
7/9/2024,2,-2.3095,-0.5726,0.0000,16.4337,4.7878,45.9780,4.4012,835.9058
7/9/2024,3,-2.0098,-1.1957,-0.1802,14.1300,4.7855,53.4605,2.6581,835.8355
7/9/2024,4,-2.1861,0.2278,-0.0499,13.7190,5.0514,55.8080,3.5402,835.6837
7/9/2024,5,3.8177,18.5584,4.4025,13.8235,5.0477,55.3793,3.5798,835.7138
7/9/2024,6,106.0627,466.5981,32.9240,15.7433,5.3007,50.0073,2.2103,835.9367
7/9/2024,7,281.1830,706.0713,55.0940,19.7677,4.6854,37.1483,3.3588,836.4085
7/9/2024,8,478.2820,812.0253,68.4813,21.3173,4.1011,32.2948,3.1190,836.7206
7/9/2024,9,663.2104,863.4520,81.2298,22.8467,4.5072,30.3000,2.1220,836.8161
7/9/2024,10,822.9475,902.2396,87.0458,25.1335,4.0753,25.6502,2.4419,836.7939
7/9/2024,11,935.7677,858.8801,149.6929,27.3830,3.1006,20.9615,2.7923,836.7172
7/9/2024,12,938.0525,654.5647,299.8542,28.4863,2.0496,18.2670,3.9871,836.4911
7/9/2024,13,898.4185,713.8873,203.2137,29.1975,0.4714,15.6138,3.8237,836.2815
7/9/2024,14,355.6612,12.4410,346.0889,28.6805,-0.4503,15.0405,4.9613,836.1957
7/9/2024,15,449.1457,95.0276,372.3785,29.0265,-0.0231,15.2165,6.0332,836.1694
7/9/2024,16,422.5345,157.8777,326.1521,28.8448,0.9452,16.4777,4.2664,836.0649
7/9/2024,17,383.0486,337.6949,189.3370,28.9465,1.3787,16.9030,3.9647,835.9601
7/9/2024,18,143.7544,79.2703,121.0526,27.3093,2.5216,20.2168,4.8408,836.2922
7/9/2024,19,72.7882,56.4828,63.2111,25.7125,3.2089,23.2813,2.7865,836.6900
7/9/2024,20,5.5579,15.4021,6.4484,23.8763,3.1042,25.8417,2.0878,836.8370
7/9/2024,21,-2.4674,-0.6217,0.0000,22.1517,3.8192,30.0997,3.6306,837.0909
7/9/2024,22,-2.0497,-1.3054,-0.0165,19.8748,4.3459,35.9515,2.2148,837.4989
7/9/2024,23,-1.9311,-1.4163,-0.0443,16.6195,4.3436,44.1377,1.3166,837.7102
7/10/2024,0,-1.7709,-1.0110,-0.0101,13.9130,3.9179,50.8817,1.7526,837.7612
7/10/2024,1,-2.0598,0.0317,0.0000,14.3518,4.0743,50.0102,1.5558,837.6468
7/10/2024,2,-2.2695,0.2561,0.0000,15.9287,4.5162,46.6005,3.3591,837.4068
7/10/2024,3,-2.0683,-0.5288,0.0000,14.9918,5.0385,51.3303,2.4639,837.4975
7/10/2024,4,-2.0834,-0.1738,-0.0003,14.4093,4.7809,52.3370,1.2878,837.7122
7/10/2024,5,3.3753,9.7379,4.8385,15.3200,4.6889,49.0308,3.0785,837.8914
7/10/2024,6,70.7105,140.9045,51.1715,16.1050,5.0225,47.7343,1.6897,838.2322
7/10/2024,7,251.5683,468.2504,96.6744,19.3440,4.6617,38.1383,3.6162,838.5785
7/10/2024,8,467.8677,766.8947,83.2859,22.7190,3.9338,29.3750,2.8680,838.8816
7/10/2024,9,656.5148,841.4649,91.5526,25.2092,3.4526,24.4188,1.9606,838.7894
7/10/2024,10,817.4195,886.3621,96.5647,27.4730,2.8395,20.4738,2.0070,838.7719
7/10/2024,11,932.7869,911.9885,99.0759,29.0377,1.5349,17.0307,1.7720,838.6228
7/10/2024,12,995.5236,925.9696,101.1929,30.0108,0.0069,14.4115,2.3612,838.3469
7/10/2024,13,1003.3789,934.8240,98.5844,30.4087,-0.6434,13.4267,2.5227,837.9014
7/10/2024,14,950.2217,921.1170,99.3347,31.3985,-0.8798,12.4732,2.8198,837.3206
7/10/2024,15,842.2343,897.2886,98.5517,32.2113,-1.6832,11.2352,3.5841,836.7417
7/10/2024,16,681.3028,843.9371,97.1522,32.1508,-0.9377,11.8972,4.6510,836.4225
7/10/2024,17,485.5374,736.7738,96.0740,32.0848,-1.1285,11.7760,4.3168,836.2639
7/10/2024,18,164.1821,172.0898,101.1034,30.8315,-1.4043,12.3968,3.9830,836.4489
7/10/2024,19,47.7481,35.0763,45.9472,28.4260,0.2859,16.1960,4.2807,836.7049
7/10/2024,20,6.2833,0.1164,8.3919,25.4157,1.6380,21.2788,2.5810,836.8600
7/10/2024,21,-2.2538,-1.7896,-0.0850,21.0952,2.1247,28.5615,2.0329,837.3249
7/10/2024,22,-2.2443,-0.4665,-0.0224,18.4043,2.2188,33.9245,3.2398,837.7159
7/10/2024,23,-2.6166,0.4316,0.0000,20.7555,2.4013,29.6510,3.9696,837.6049
7/11/2024,0,-2.2394,-1.1426,-0.1175,19.2123,2.9180,33.9868,3.5030,837.3632
7/11/2024,1,-2.4192,-0.0778,-0.0003,18.9882,3.0122,34.5683,2.5295,836.9167
7/11/2024,2,-2.2899,-0.2270,-0.0496,18.1200,3.2226,37.0953,2.2021,836.6262
7/11/2024,3,-1.9644,-1.2865,-0.2300,16.0007,3.2788,42.6935,2.8078,836.6017
7/11/2024,4,-2.0874,-0.1797,-0.0131,14.7143,3.6824,47.5055,2.2697,836.5058
7/11/2024,5,2.6759,8.1117,3.7743,14.1422,3.6770,49.2935,1.7691,836.7423
7/11/2024,6,96.4626,376.7218,40.3443,16.1258,4.0342,44.6953,1.4198,837.1451
7/11/2024,7,247.2733,650.8490,55.7381,21.3182,3.5089,31.0573,4.0914,837.3412
7/11/2024,8,554.9073,766.3243,83.5994,24.6345,3.3009,25.0093,2.2533,837.4622
7/11/2024,9,674.6438,877.1568,91.0947,27.3367,3.4097,21.4810,0.9098,837.4078
7/11/2024,10,833.7349,917.6352,99.2150,29.5455,2.8135,18.1053,1.1485,837.1863
7/11/2024,11,948.0229,943.0519,101.7005,31.1848,2.2671,15.8670,1.8192,837.0266
7/11/2024,12,1016.8030,958.8976,107.4478,32.6398,1.3792,13.6957,2.5620,836.6398
7/11/2024,13,1025.7588,949.9258,122.3430,33.6367,-0.5842,11.2725,3.4619,836.1276
7/11/2024,14,921.5378,885.4116,127.5435,34.2015,-2.0972,9.7463,3.6102,835.6177
7/11/2024,15,856.9359,898.1740,125.5289,34.5455,-1.8161,9.7610,3.5227,835.2032
7/11/2024,16,675.3014,760.1862,155.1520,34.7697,-1.4620,9.8897,3.7016,834.8503
7/11/2024,17,544.6906,774.0951,138.7770,34.8593,-1.2055,10.0283,2.5111,834.5549
7/11/2024,18,318.1963,650.6140,92.3380,34.4435,-0.9782,10.4340,2.7817,834.3218
7/11/2024,19,93.1476,252.8859,42.8350,31.8285,-0.2962,12.7838,2.6246,834.4580
7/11/2024,20,1.2218,-1.1012,2.4555,25.8948,1.2005,20.2228,2.3339,834.7039
7/11/2024,21,-2.2386,-0.8615,-1.2384,21.0442,2.3125,28.9987,2.3622,834.9288
7/11/2024,22,-2.1445,-0.3163,-1.3467,19.5005,0.7821,28.5352,3.3991,835.1534
7/11/2024,23,-2.6397,0.6446,-1.6342,21.5047,0.6510,25.0143,5.3077,835.2271
7/12/2024,0,-2.8460,-0.1423,-1.6554,23.1867,1.5853,24.1453,5.1473,835.0842
7/12/2024,1,-2.7224,-0.4414,-1.4413,21.7802,1.9662,27.0403,3.9388,834.5707
7/12/2024,2,-2.2853,-0.7258,-1.2105,19.1400,2.3971,32.9435,1.5139,834.1387
7/12/2024,3,-2.2602,0.0916,-1.3201,17.2605,2.5343,37.4225,0.9751,834.1470
7/12/2024,4,-1.4315,-0.2754,-0.7858,16.8762,3.0128,39.5763,1.0949,834.5429
7/12/2024,5,1.9139,0.2438,2.3877,17.2683,3.3464,39.4315,1.7951,834.5933
7/12/2024,6,69.4499,155.8559,50.9767,21.0495,2.3508,29.2755,3.0451,834.7124
7/12/2024,7,277.9678,563.8855,92.4548,25.2077,2.2536,22.4478,4.6948,835.2229
7/12/2024,8,493.6465,799.8814,91.6398,28.8448,1.7532,17.5353,4.0573,835.5265
7/12/2024,9,688.9005,889.8080,97.7457,31.9987,-0.0776,12.8327,3.3514,835.3250
7/12/2024,10,854.0768,949.4371,95.3691,34.0558,-2.7759,9.3797,4.6080,835.1356
7/12/2024,11,961.6307,957.1490,103.6917,34.8992,-4.7335,7.7005,4.7466,835.1416
7/12/2024,12,1013.5361,946.7763,116.3541,35.8628,-3.0683,8.2871,4.7963,834.9462
7/12/2024,13,1018.3348,949.4187,116.0535,36.2658,-2.8746,8.2267,5.7625,834.7515
7/12/2024,14,961.0380,928.7731,119.9079,36.5682,-2.3128,8.4202,5.5097,834.4563
7/12/2024,15,853.1559,896.6240,123.5316,36.7065,-2.9572,7.9648,6.0324,834.2058
7/12/2024,16,699.5391,846.0434,122.0414,36.8338,-2.0074,8.4838,5.4224,833.8561
7/12/2024,17,507.8963,755.4870,112.1829,36.5807,-1.3000,9.0577,5.2679,833.6395
7/12/2024,18,280.4104,550.8708,86.9538,35.7117,-0.2923,10.2357,4.4984,833.8499
7/12/2024,19,90.9715,251.2239,49.1568,33.1485,0.5400,12.6015,3.0697,834.1618
7/12/2024,20,4.8147,15.4970,4.9747,28.1265,1.5316,18.0293,2.9759,834.2228
7/12/2024,21,-2.3566,-1.0460,-1.2890,22.3963,2.5951,27.2497,2.9385,834.7777
7/12/2024,22,-2.3030,-0.3311,-1.3572,20.4737,2.1104,29.5725,3.3014,835.0402
7/12/2024,23,-2.2406,-0.3816,-1.3754,19.5817,1.7185,30.4018,2.2986,835.1808
7/13/2024,0,-2.3955,-0.0797,-1.4090,20.5408,1.7051,28.6708,2.2420,835.2845
7/13/2024,1,-2.3303,-0.0796,-1.4089,19.3418,1.6914,30.7748,3.7139,835.1593
7/13/2024,2,-2.4664,-0.3071,-1.3971,19.3302,1.4879,30.3403,2.0584,835.2895
7/13/2024,3,-2.6057,-0.0686,-1.5081,19.1865,0.6645,28.9408,2.4693,835.6529
7/13/2024,4,-2.4807,-0.1696,-1.4908,19.3513,0.5811,28.3873,4.3013,836.0764
7/13/2024,5,2.1544,3.7079,2.7881,18.3462,0.0445,29.0727,3.3975,836.4852
7/13/2024,6,87.3604,283.9135,44.5430,18.3360,2.0667,33.7018,2.0286,837.6512
7/13/2024,7,259.7170,524.5190,88.6142,20.9817,7.2415,41.1030,1.7398,838.1857
7/13/2024,8,465.9857,687.6101,121.4202,24.1395,7.5471,34.5648,2.2976,838.7365
7/13/2024,9,655.7968,781.0777,137.8406,26.6938,8.1718,31.0038,2.0988,838.7715
7/13/2024,10,816.3949,847.5602,139.6677,29.1672,7.4459,25.5763,2.3125,838.6498
7/13/2024,11,932.7313,882.3362,142.3849,31.2045,6.3220,21.1058,2.4904,838.5985
7/13/2024,12,999.4785,902.3975,144.8196,33.8902,3.2013,14.6728,4.9424,838.2050
7/13/2024,13,1007.2294,905.5392,147.0464,35.7112,0.0935,10.5973,6.1547,837.6191
7/13/2024,14,950.8473,888.0303,147.0688,36.0555,0.4479,10.6005,5.7923,837.2499
7/13/2024,15,850.3806,844.1557,163.5438,36.2287,0.1494,10.2690,5.7835,837.1073
7/13/2024,16,677.2669,779.8726,146.7015,35.9527,1.3483,11.3640,4.4506,836.9235
7/13/2024,17,499.0288,713.8075,125.9757,35.6178,1.5532,11.7458,3.2749,836.5308
7/13/2024,18,310.9095,570.9167,113.1868,35.2963,1.0238,11.5078,2.9600,836.5920
7/13/2024,19,88.3799,192.3478,49.5889,32.7240,1.3410,13.6892,2.7999,836.6810
7/13/2024,20,1.1675,-0.6917,2.2142,27.8440,2.2858,19.3277,2.7737,836.8649
7/13/2024,21,-1.8159,0.3376,-1.2279,27.5830,3.2245,21.0115,3.2776,838.1624
7/13/2024,22,-4.1920,-0.3990,-2.3890,28.9730,3.6931,20.0248,5.7053,838.7169
7/13/2024,23,-2.8037,-0.6320,-1.5377,25.8498,3.9854,24.4523,3.6023,837.9634
7/14/2024,0,-2.4781,-0.2253,-1.3576,23.0622,2.8697,26.7323,4.3971,837.8665
7/14/2024,1,-2.1333,-0.4545,-1.2644,22.4897,2.7961,27.4910,1.5432,838.1597
7/14/2024,2,-2.5048,-0.0008,-1.4833,21.4677,2.7403,29.0855,3.7443,837.7925
7/14/2024,3,-2.6855,-0.3241,-1.4681,21.8163,3.8563,30.9600,4.7120,837.3597
7/14/2024,4,-2.4474,-0.4052,-1.3578,20.5307,6.0029,38.7058,3.0830,837.5326
7/14/2024,5,1.5125,1.8603,2.2635,18.7372,5.4315,41.6828,2.3413,837.6298
7/14/2024,6,81.2184,257.2452,43.6180,19.1383,4.9271,39.2752,2.9964,837.7446
7/14/2024,7,216.1759,331.5332,112.1656,24.1348,4.2798,27.7537,3.7582,838.0468
7/14/2024,8,502.8926,648.7435,179.7882,28.6525,3.3403,19.8882,4.6493,838.2340
7/14/2024,9,552.7783,458.3507,246.8530,31.0322,2.5528,16.3407,3.2718,838.1404
7/14/2024,10,816.2668,822.0956,160.7435,33.4313,0.8318,12.6237,4.0979,837.8549
7/14/2024,11,923.1072,866.5560,147.7568,35.0788,0.5607,11.2675,3.5249,837.5365
7/14/2024,12,995.2970,883.4918,159.1924,35.7235,0.3660,10.7233,2.4676,837.1312
7/14/2024,13,892.5731,600.5050,321.9161,36.3282,0.7449,10.6642,2.8550,836.5573
7/14/2024,14,444.9227,54.0240,391.2351,35.9103,0.3477,10.5957,3.1643,836.2283
7/14/2024,15,690.0372,310.9449,433.8576,36.2057,0.1232,10.2605,3.5201,836.0070
7/14/2024,16,433.9415,127.9762,339.2108,35.7335,0.8432,11.1068,6.1407,835.6881
7/14/2024,17,177.0348,-0.2153,174.7377,33.3707,2.0912,13.8257,5.1019,835.7690
7/14/2024,18,85.9645,0.3586,84.9951,32.0925,2.7184,15.5518,4.0531,835.7914
7/14/2024,19,70.9219,49.7269,64.8959,29.3968,4.6694,20.9245,7.6216,835.8925
7/14/2024,20,3.5763,8.1273,3.9748,26.1642,5.6863,26.9845,2.6422,836.3392
7/14/2024,21,-1.7415,-0.2490,-1.0811,24.5552,5.6750,29.6802,2.2919,836.7914
7/14/2024,22,-2.0588,-0.0857,-1.1405,23.7223,5.5937,31.0200,3.9022,836.8081
7/14/2024,23,-1.8263,-0.4132,-0.9573,22.6347,5.6826,33.4428,1.8042,836.5875
7/15/2024,0,-3.3404,-0.3628,-2.0709,23.0948,8.9910,40.9583,3.9986,837.4539
7/15/2024,1,-2.0374,-0.1063,-1.3492,22.5277,7.2579,37.3582,3.4221,836.8625
7/15/2024,2,-2.0068,-0.2130,-1.0515,20.3012,6.7401,41.4215,3.8763,835.9458
7/15/2024,3,-2.5364,0.1002,-1.3938,22.4918,7.0494,36.8905,5.1282,835.3494
7/15/2024,4,-2.3838,-0.4502,-1.3576,21.8903,8.2023,41.4200,4.0049,835.5148
7/15/2024,5,1.6944,5.6753,2.1982,20.3335,7.9631,44.8100,3.7877,835.6287
7/15/2024,6,92.0250,252.9680,53.0829,21.6797,6.8791,38.4762,2.9102,835.7737
7/15/2024,7,332.5990,612.4900,138.6906,26.5892,5.8872,26.7792,4.6256,835.9535
7/15/2024,8,310.7540,134.0751,252.0012,28.5517,5.6914,23.4380,5.1047,836.0533
7/15/2024,9,535.3960,513.9881,183.5433,29.7602,5.5835,21.7605,4.4866,836.0542
7/15/2024,10,755.1341,765.9078,143.1749,31.9638,4.2551,17.4733,4.1751,836.0714
7/15/2024,11,922.5834,893.7564,124.1848,32.9652,4.4580,16.7318,5.6310,835.9803
7/15/2024,12,983.3536,822.3131,206.0922,33.5725,4.5291,16.2490,4.9229,835.7382
7/15/2024,13,787.4041,448.3245,358.6726,34.3013,3.4405,14.4653,4.2524,835.0666
7/15/2024,14,342.2512,134.5516,214.9550,33.2973,3.9321,15.8637,1.9664,834.6655
7/15/2024,15,49.6366,-1.2988,50.3110,28.6878,8.4580,28.4937,3.4172,834.9467
7/15/2024,16,37.0295,-1.2603,38.4658,22.8893,11.3270,48.5600,7.9328,836.4315
7/15/2024,17,49.0421,0.2895,48.9826,23.3643,11.1413,46.1865,4.0148,835.5921
7/15/2024,18,105.7717,33.5775,95.7447,24.7458,10.4641,41.3653,4.5276,834.9334
7/15/2024,19,64.6979,5.0619,63.3453,24.5782,10.1455,40.1957,5.7198,835.0900
7/15/2024,20,1.1871,-0.2229,1.7453,24.2893,9.4372,38.9637,4.2226,835.9599
7/15/2024,21,-3.0370,-1.0678,-1.6296,21.6748,12.1390,55.4422,2.6386,837.4671
7/15/2024,22,-1.6150,-0.3718,-0.8691,18.4172,12.8595,70.0143,1.3562,837.0535
7/15/2024,23,-1.7534,-0.2722,-0.9827,16.8192,12.2060,74.2232,0.8369,836.9789
7/16/2024,0,-1.5977,-0.1915,-0.8815,15.4730,11.6158,77.7565,1.9806,836.5050
7/16/2024,1,-1.8757,0.0356,-1.0948,15.7492,11.4825,75.6988,3.0996,836.5639
7/16/2024,2,-1.9732,0.1180,-1.2489,16.1187,11.2707,72.9980,3.2251,835.9319
7/16/2024,3,-1.5810,-0.3319,-0.8505,15.0397,10.8617,76.0995,1.1392,835.5301
7/16/2024,4,-1.4720,-0.1930,-0.8942,14.1433,10.5647,79.0082,0.6300,835.3808
7/16/2024,5,6.7023,7.7466,7.0439,13.4582,10.2002,80.5952,0.9581,835.5549
7/16/2024,6,75.1024,174.4901,56.6803,15.9612,10.8427,71.7048,0.9857,835.4611
7/16/2024,7,246.8338,524.8213,72.8264,20.4082,10.8883,54.8670,0.9253,836.4937
7/16/2024,8,520.5977,744.0453,151.9205,23.8922,10.1042,41.7200,1.3356,837.0525
7/16/2024,9,597.7981,694.2761,145.2506,25.4065,9.5740,36.7873,1.4260,837.0942
7/16/2024,10,801.7979,857.9939,120.2068,27.3290,8.2149,29.9750,2.8924,837.1559
7/16/2024,11,915.8076,876.8056,133.4144,28.5037,8.1146,27.7663,4.2205,837.0455
7/16/2024,12,988.0936,889.9396,147.4852,29.5035,7.4133,24.9867,4.0236,836.8061
7/16/2024,13,842.8450,564.5800,305.8630,30.0165,6.5884,22.9233,4.1437,836.2349
7/16/2024,14,127.2842,1.9454,121.7268,28.3755,6.9756,26.7250,6.7630,836.2384
7/16/2024,15,81.5292,-0.8856,82.3888,20.6123,12.8108,60.9995,4.6222,838.2286
7/16/2024,16,334.1039,109.3104,263.1561,22.0957,14.2635,61.8120,3.1751,837.3755
7/16/2024,17,321.8959,130.8414,247.7377,23.8522,11.9757,47.3560,5.1573,837.0670
7/16/2024,18,182.3882,179.0636,124.4160,23.6585,11.0868,45.1297,4.7070,836.8096
7/16/2024,19,45.5557,51.2696,33.9818,22.4050,11.6260,50.6145,1.9064,837.0351
7/16/2024,20,2.8296,-0.4580,3.5531,19.8765,12.2930,61.6578,0.4667,837.1892
7/16/2024,21,-2.4004,0.0528,-1.4234,20.6917,10.6205,52.5390,3.7501,837.2265
7/16/2024,22,-1.7720,-0.2514,-1.0662,18.6895,10.9655,60.7482,2.1267,837.4575
7/16/2024,23,-1.5287,-0.2233,-0.7848,18.1127,11.0815,63.5293,0.8415,837.7302
7/17/2024,0,-1.8136,-0.1264,-1.0248,16.9627,10.5380,65.8968,0.3946,837.6748
7/17/2024,1,-1.8564,-0.3144,-1.0707,16.6853,10.0302,64.8340,0.4159,837.7148
7/17/2024,2,-1.6894,-0.3395,-0.9465,14.7745,9.7102,71.6302,0.0000,837.9990
7/17/2024,3,-1.6309,-0.1499,-0.9451,14.0718,9.3822,73.3182,1.0311,838.4703
7/17/2024,4,-1.5593,-0.0861,-0.8894,13.3918,9.1745,75.5797,0.3832,838.8794
7/17/2024,5,1.0695,2.1231,1.5476,14.2320,8.9855,70.6702,0.7829,839.3026
7/17/2024,6,44.6153,14.1027,43.7636,15.4803,9.5577,67.7527,0.1901,840.0340
7/17/2024,7,170.4453,93.3221,136.8856,17.5645,11.1500,65.9982,0.7855,840.7719
7/17/2024,8,371.7631,389.9848,189.9306,21.1220,10.9542,52.2805,0.3516,841.0554
7/17/2024,9,336.5746,5.5637,332.4276,22.1958,9.4658,44.3110,1.9549,841.1069
7/17/2024,10,793.4800,677.2003,251.5181,24.9615,8.2073,34.5260,3.2351,840.8623
7/17/2024,11,900.1931,803.7645,183.5346,27.1312,7.5336,28.9147,2.4101,840.4716
7/17/2024,12,959.6251,839.3120,167.4067,29.0462,7.6584,26.0958,3.0889,839.8013
7/17/2024,13,851.6869,597.0869,283.6884,29.9525,6.8108,23.3630,2.5124,839.3514
7/17/2024,14,435.0144,76.2257,362.6023,29.8712,6.3793,22.7768,1.9729,838.8973
7/17/2024,15,390.2465,76.7416,329.3279,29.1605,6.8820,24.6863,4.8260,838.5885
7/17/2024,16,522.1819,281.0109,333.3255,27.3010,8.4531,30.4893,8.4599,838.7831
7/17/2024,17,479.1918,584.8266,172.3652,27.3142,8.6885,30.9403,6.5810,838.5972
7/17/2024,18,124.1001,38.3550,111.2175,25.3030,9.2900,37.8487,5.8365,838.9952
7/17/2024,19,68.9155,51.4660,62.6272,19.9863,12.5565,62.2280,6.8846,840.0717
7/17/2024,20,6.9634,-0.2971,7.3661,19.6650,12.9755,65.3348,5.9906,840.9624
7/17/2024,21,-1.8725,-0.4237,-1.1751,17.7723,13.2840,75.0567,3.6968,841.5714
7/17/2024,22,-1.0399,-0.0208,-0.6788,17.0845,13.1730,77.7057,0.8333,841.5479
7/17/2024,23,-1.9732,0.1118,-1.1510,17.8645,12.8668,72.5302,3.6438,841.4534
7/18/2024,0,-1.5245,-0.2200,-0.8664,17.3025,13.2283,76.9170,2.0179,840.6823
7/18/2024,1,-1.7371,-0.3254,-0.9346,16.0327,12.7648,80.9145,2.0439,840.3796
7/18/2024,2,-1.8663,-0.2172,-1.0309,15.1780,12.1000,81.7867,1.7704,839.6442
7/18/2024,3,-1.8052,-0.1443,-1.0605,14.4878,11.9942,84.9300,0.9848,838.9430
7/18/2024,4,-1.6587,-0.3238,-0.9645,13.3148,11.4522,88.4367,0.3148,838.6471
7/18/2024,5,1.5088,5.3835,1.9654,12.2160,10.4903,89.1383,0.0000,838.8016
7/18/2024,6,79.6128,285.5403,39.4218,12.3775,10.2815,86.9850,0.4036,838.9378
7/18/2024,7,255.3149,553.4121,81.9667,17.0802,13.0795,77.3160,1.6831,839.2115
7/18/2024,8,453.3317,689.4273,113.7952,19.3700,13.3653,68.2187,2.5712,839.4395
7/18/2024,9,639.5056,771.6398,133.7992,21.3567,12.6992,57.8045,1.3538,839.5018
7/18/2024,10,791.6756,820.9814,141.5985,23.8380,11.8902,47.1718,1.5905,839.4289
7/18/2024,11,901.3325,851.7573,143.1667,26.2167,11.3950,39.6000,1.6432,839.1596
7/18/2024,12,961.7175,865.2437,146.1131,28.0405,10.4722,33.4525,2.0244,838.7740
7/18/2024,13,968.9679,856.4186,158.7355,29.7730,9.2673,27.9647,2.0994,838.3280
7/18/2024,14,904.3572,761.1545,216.3590,31.4153,7.5098,22.6062,3.0786,837.8124
7/18/2024,15,617.5674,334.7426,338.7959,31.8783,6.3551,20.2945,3.7094,837.5584
7/18/2024,16,232.6216,2.3798,229.2151,31.1148,5.9124,20.6738,4.8412,837.7464
7/18/2024,17,350.6260,257.5462,230.0499,28.7393,8.9416,29.0747,6.5443,837.7709
7/18/2024,18,293.9996,574.3227,100.1221,29.9928,7.9976,25.2705,3.7701,836.8700
7/18/2024,19,76.9548,198.4056,36.8749,27.9952,9.6075,32.1380,4.1963,837.5404
7/18/2024,20,0.5200,0.1522,1.3472,24.8117,10.9127,41.6368,5.2995,837.8792
7/18/2024,21,-2.4307,-0.3115,-1.3571,23.3235,10.7275,44.9717,5.3710,838.2433
7/18/2024,22,-2.5370,-0.1313,-1.3581,22.8315,9.5003,42.8048,6.5612,838.2442
7/18/2024,23,-2.4935,-0.1933,-1.3576,22.2790,8.8410,42.2113,5.8952,838.0848
7/19/2024,0,-2.5548,-0.1825,-1.3576,21.7425,8.4992,42.6133,5.2821,837.8757
7/19/2024,1,-2.4172,-0.2135,-1.3575,21.0768,8.7688,45.2285,4.8936,837.5928
7/19/2024,2,-2.1689,-0.5920,-1.2913,18.4277,8.7413,53.2407,3.1845,837.1975
7/19/2024,3,-1.8233,-0.4346,-1.0940,15.9115,8.2002,60.2098,1.2997,836.8249
7/19/2024,4,-2.3225,0.3435,-1.4185,18.1908,7.5537,49.8173,2.4728,836.6973
7/19/2024,5,0.6002,5.1750,1.2297,16.2210,7.1845,55.1072,1.8891,836.9604
7/19/2024,6,78.5516,277.0656,39.7284,16.5528,7.4568,54.9043,0.5898,837.5006
7/19/2024,7,259.3247,520.7407,97.4920,21.5068,7.7147,41.2317,2.8410,837.6418
7/19/2024,8,477.6740,705.5102,131.3233,24.9042,7.4456,32.8615,2.4652,837.8045
7/19/2024,9,363.1556,174.5799,253.8115,26.7538,7.8505,30.2420,2.8942,838.1022
7/19/2024,10,366.5481,40.0904,332.7796,27.1333,6.9897,27.9553,3.6781,838.0691
7/19/2024,11,738.9131,259.2384,506.6613,28.8935,6.5070,24.3150,5.4163,838.3257
7/19/2024,12,715.8486,268.4148,461.2850,29.5927,6.6909,23.6502,3.3911,838.1080
7/19/2024,13,707.8595,302.2391,419.4082,30.5663,6.4639,22.0528,3.9545,837.5077
7/19/2024,14,322.3214,51.8405,274.6588,29.0957,6.1684,23.4817,5.3358,837.3795
7/19/2024,15,813.3095,673.1490,264.9258,31.1570,6.5919,21.4858,5.0734,837.1271
7/19/2024,16,505.9022,291.5771,297.2997,30.0622,6.8066,23.4277,8.1593,837.1541
7/19/2024,17,256.2422,80.8198,212.0363,24.9502,8.5140,35.2408,8.1617,837.6523
7/19/2024,18,92.8328,1.7498,91.4538,23.9387,8.4565,37.2030,3.5751,837.5472
7/19/2024,19,62.4661,32.7424,59.4329,23.4050,8.7552,39.1918,1.4207,838.0604
7/19/2024,20,4.2682,4.1097,4.7367,22.1988,9.0512,43.1578,2.8574,838.9321
7/19/2024,21,-1.4981,0.0016,-0.7981,21.2422,10.0320,48.7658,2.6683,839.7087
7/19/2024,22,-1.7527,-0.2186,-1.0000,20.8302,9.0585,46.8007,2.0809,840.1554
7/19/2024,23,-2.1695,-0.4355,-1.3124,19.2835,9.5483,53.3563,2.3037,840.2023
7/20/2024,0,-2.1911,-0.3005,-1.3215,17.5477,11.6952,68.5310,4.5391,839.8154
7/20/2024,1,-1.8058,-0.0272,-1.0820,16.8265,11.0695,68.7727,3.2894,839.5947
7/20/2024,2,-1.5968,-0.0959,-1.0147,17.0782,10.8307,66.6115,3.0147,839.2241
7/20/2024,3,-1.8136,-0.3780,-1.0443,15.3625,10.4038,72.2462,1.5490,839.1388
7/20/2024,4,-1.9064,-0.1816,-1.0692,14.9518,10.2172,73.2625,0.1956,839.0045
7/20/2024,5,0.7699,2.8096,1.3208,14.4982,9.3283,71.0753,0.5082,839.2933
7/20/2024,6,72.9534,127.4062,58.2414,15.9925,9.4108,64.9788,0.1184,839.7093
7/20/2024,7,113.9955,2.9667,113.2637,18.1033,10.0073,59.0998,1.0447,840.2247
7/20/2024,8,147.8181,0.5991,147.3441,18.7487,10.9417,60.4013,0.5980,840.7904
