Date/Time,Cooling:Electricity [J](TimeStep),Heating:Electricity [J](TimeStep),Electricity:HVAC [J](TimeStep),InteriorLights:Electricity [J](TimeStep),IndoorLivingWall:InteriorLights:Electricity [J](TimeStep),Electricity:Facility [J](TimeStep) 
 04/10  13:00:00,428656.07933759445,0.0,419081529.6074155,3011372382.42,2838551040.0,3550993597.9701357 
 04/10  14:00:00,619768061.9837537,0.0,422457070.5950444,3011372382.42,2838551040.0,4321040048.045987 
 04/10  15:00:00,525649.3434468544,0.0,424486834.85189617,3011372382.42,2838551040.0,3571466363.9574556 
 04/10  16:00:00,310176744.8674311,0.0,426398477.3774996,3011372382.42,2838551040.0,3949175787.530761 
 04/10  17:00:00,537372.2327747013,0.0,366444499.5154957,172821342.42,0.0,674872988.6210555 
 04/10  18:00:00,369063.0156520499,0.0,366271214.7214754,134416599.66000003,0.0,625409755.5974115 
 04/10  19:00:00,59050.99210386219,1429920.1884315899,365953014.22572273,96011856.90000002,0.0,557981811.0444105 
 04/10  20:00:00,0.0,22029095.245703474,365892403.49602556,96011856.90000002,0.0,578520375.3719851 
 04/10  21:00:00,0.0,35387590.46690941,365892403.4960257,57607114.13999998,0.0,538406667.0903511 
 04/10  22:00:00,0.0,45512032.46254987,365892403.4960257,57607114.13999998,0.0,548531109.0859916 
 04/10  23:00:00,0.0,57610030.36766271,366188488.8285902,19202371.38,0.0,507162353.8171268 
 04/10  24:00:00,0.0,44788365.33295385,366293948.347002,9601185.69,0.0,484741341.1626077 
 04/11  01:00:00,0.0,63102911.9028968,407864205.90583324,2848152225.69,2838551040.0,3382924382.6483536 
 04/11  02:00:00,0.0,56301475.28088436,375462616.70077026,2848152225.69,2838551040.0,3343672878.157343 
 04/11  03:00:00,0.0,69360500.22315453,380616266.1638076,2848152225.69,2838551040.0,3361615924.6442695 
 04/11  04:00:00,0.0,64258515.891018055,382726755.5002646,2848152225.69,2838551040.0,3358509571.7114797 
 04/11  05:00:00,0.0,65998292.063863195,386132803.5205528,2848152225.69,2838551040.0,3363564398.23391 
 04/11  06:00:00,0.0,60572385.5974666,389228928.7511126,2857753411.38,2838551040.0,3371055736.361196 
 04/11  07:00:00,0.0,1178184.2223083298,392591887.05031073,2857753411.38,2838551040.0,3315539201.585326 
 04/11  08:00:00,0.0,3464811.950469693,396977197.68627495,2896158154.14,2838551040.0,3361031060.7635994 
 04/11  09:00:00,124009.24220073952,0.0,407412769.30165297,3011372382.42,2838551040.0,3558574553.680429 
 04/11  10:00:00,226225.27681982663,0.0,411165862.3791525,3011372382.42,2838551040.0,3562327646.7579284 
 04/11  11:00:00,155204229.68504164,0.0,414934570.7894488,3011372382.42,2838551040.0,3749883837.404753 
 04/11  12:00:00,619737745.6293954,0.0,418267578.57335067,3011372382.42,2838551040.0,4317323963.447652 
 04/11  13:00:00,619739811.4946314,0.0,420222961.10677654,3011372382.42,2838551040.0,4304296045.740214 
 04/11  14:00:00,619856493.8054391,0.0,424059140.1796306,3011372382.42,2838551040.0,4323355144.719095 
 04/11  15:00:00,619883574.6007464,0.0,425872871.2042858,3011372382.42,2838551040.0,4325032151.543772 
 04/11  16:00:00,619923968.8476858,0.0,427759237.44984895,3011372382.42,2838551040.0,4327047301.264901 
 04/11  17:00:00,619916735.7292457,0.0,366708552.73201346,172821342.42,0.0,1427208317.4521978 
 04/11  18:00:00,619749656.8652297,0.0,366393202.94955117,134416599.66000003,0.0,1373313439.555311 
 04/11  19:00:00,178599.99222429137,0.0,366075720.9216427,96011856.90000002,0.0,556674597.5518987 
 04/11  20:00:00,113920.15516188559,0.0,366009332.6700424,96011856.90000002,0.0,556608209.3002985 
 04/11  21:00:00,0.0,0.0,365892403.4960257,57607114.13999998,0.0,503019076.6234417 
 04/11  22:00:00,0.0,4359742.657341754,365892403.4960257,57607114.13999998,0.0,507378819.2807835 
 04/11  23:00:00,0.0,51884017.07314327,365892403.4960257,19202371.38,0.0,501430890.1937449 
 04/11  24:00:00,0.0,44525395.45848283,365974093.2402217,9601185.69,0.0,484472545.9645183 
 04/12  01:00:00,0.0,49652989.09859653,408029940.2870791,2848152225.69,2838551040.0,3370011180.748612 
 04/12  02:00:00,0.0,24422421.769832637,375042379.78722787,2848152225.69,2838551040.0,3311903694.594834 
 04/12  03:00:00,0.0,36703665.42943065,380866349.7992354,2848152225.69,2838551040.0,3329988043.640871 
 04/12  04:00:00,0.0,45321528.932686865,383796914.0103757,2848152225.69,2838551040.0,3341435807.448777 
 04/12  05:00:00,0.0,40428326.70159995,387266666.6624612,2848152225.69,2838551040.0,3340001091.5529847 
 04/12  06:00:00,0.0,42135069.216556,390618646.32152873,2857753411.38,2838551040.0,3354675319.3037343 
 04/12  07:00:00,0.0,59006.794959745006,394135338.0328975,2857753411.38,2838551040.0,3316340847.6574726 
 04/12  08:00:00,0.0,0.0,398769845.0869447,2896158154.14,2838551040.0,3359380097.4715204 
 04/12  09:00:00,215786.68545904534,0.0,409365485.79140973,3011372382.42,2838551040.0,3560527270.170186 
 04/12  10:00:00,619649277.4983879,0.0,413418446.49528086,3011372382.42,2838551040.0,4312636991.823586 
 04/12  11:00:00,619806635.762006,0.0,417354962.2387181,3011372382.42,2838551040.0,4317012225.628185 
 04/12  12:00:00,843120864.3143201,0.0,421018019.0016054,3011372382.42,2838551040.0,4550044138.060086 
 04/12  13:00:00,1002580991.3679941,0.0,422891274.26649654,3011372382.42,2838551040.0,4700681731.592715 
 04/12  14:00:00,1018520108.9545165,0.0,426748236.86154985,3011372382.42,2838551040.0,4736102275.977086 
 04/12  15:00:00,1026975901.4743489,0.0,429196170.5159922,3011372382.42,2838551040.0,4746967987.935812 
 04/12  16:00:00,979740832.0033962,0.0,431529711.1666921,3011372382.42,2838551040.0,4700690153.875809 
 04/12  17:00:00,659891662.9324996,0.0,367480896.84489244,172821342.42,0.0,1469981365.5395284 
 04/12  18:00:00,619884351.353737,0.0,366531455.1777312,134416599.66000003,0.0,1374274581.6707306 
 04/12  19:00:00,619606064.9796209,0.0,366245818.313743,96011856.90000002,0.0,1307694640.1787517 
 04/12  20:00:00,619516220.6194526,0.0,366153600.8583717,96011856.90000002,0.0,1308911742.1545513 
 04/12  21:00:00,516080857.0941678,0.0,365922583.2015845,57607114.13999998,0.0,1129729352.6763172 
 04/12  22:00:00,0.0,0.0,365892403.4960257,57607114.13999998,0.0,503019076.6234417 
 04/12  23:00:00,123852348.96569487,22888499.7624451,365892403.4960257,19202371.38,0.0,622805042.1198037 
 04/12  24:00:00,0.0,25444425.698048424,365892403.4960257,9601185.69,0.0,465390113.12865 
 04/13  01:00:00,0.0,36138812.82849249,436419426.0504527,2848152225.69,2838551040.0,3385162562.8135214 
 04/13  02:00:00,0.0,25167907.683519084,382408582.09888685,2848152225.69,2838551040.0,3320180813.7169814 
 04/13  03:00:00,0.0,39014052.68412813,383278358.7764804,2848152225.69,2838551040.0,3334862473.118724 
 04/13  04:00:00,0.0,35675066.0545892,385322111.16395104,2848152225.69,2838551040.0,3333519723.126681 
 04/13  05:00:00,0.0,30792669.06476322,388580158.3793121,2848152225.69,2838551040.0,3331898410.756065 
 04/13  06:00:00,0.0,31552862.335239526,392026230.5849636,2857753411.38,2838551040.0,3345748110.755021 
 04/13  07:00:00,0.0,0.0,395524550.7136128,2857753411.38,2838551040.0,3317730060.3381886 
 04/13  08:00:00,0.0,0.0,400107396.980955,2896158154.14,2838551040.0,3360717649.365531 
 04/13  09:00:00,619534143.0645598,0.0,410776215.1176113,3011372382.42,2838551040.0,4310368753.069891 
 04/13  10:00:00,619759567.7908937,0.0,415085241.5310101,3011372382.42,2838551040.0,4315432391.16441 
 04/13  11:00:00,694441027.8043367,0.0,419352033.46187365,3011372382.42,2838551040.0,4396691447.325141 
 04/13  12:00:00,807044570.0353482,0.0,423066740.4433553,3011372382.42,2838551040.0,4515885935.001609 
 04/13  13:00:00,858265852.852004,0.0,424027046.94444937,3011372382.42,2838551040.0,4555224858.716639 
 04/13  14:00:00,619954793.4465275,0.0,427954653.0736594,3011372382.42,2838551040.0,4328727653.984949 
 04/13  15:00:00,619928223.3104241,0.0,428835697.325436,3011372382.42,2838551040.0,4329693607.010536 
 04/13  16:00:00,619988629.8613151,0.0,432824404.0939084,3011372382.42,2838551040.0,4333988593.904315 
 04/13  17:00:00,620042372.4350512,0.0,368043519.39560753,172821342.42,0.0,1430538520.0721278 
 04/13  18:00:00,619875266.7030462,0.0,366522130.57050985,134416599.66000003,0.0,1374994552.5406106 
 04/13  19:00:00,69115289.30981265,0.0,366208978.92252076,96011856.90000002,0.0,640043734.8078716 
 04/13  20:00:00,179904.52560498536,262231.86601643235,366077059.912188,96011856.90000002,0.0,556938168.4084605 
 04/13  21:00:00,23442.73093363623,0.0,365916465.4292355,57607114.13999998,0.0,503043138.5566515 
 04/13  22:00:00,0.0,10867549.133782692,365892403.4960257,57607114.13999998,0.0,513886625.7572244 
 04/13  23:00:00,0.0,20902850.976004355,365892403.4960257,19202371.38,0.0,470449724.096606 
 04/13  24:00:00,0.0,25033374.28417973,365892403.4960257,9601185.69,0.0,464979061.71478134 
 04/14  01:00:00,206420581.60949147,26670774.915199578,431807860.1518885,2848152225.69,2838551040.0,3606949805.8139915 
 04/14  02:00:00,0.0,26356842.00311845,383869245.8090221,2848152225.69,2838551040.0,3307762951.003876 
 04/14  03:00:00,0.0,31445287.57399771,384757199.8961502,2848152225.69,2838551040.0,3313736468.320576 
 04/14  04:00:00,0.0,28663640.837746024,386404719.2658883,2848152225.69,2838551040.0,3312593813.260793 
 04/14  05:00:00,0.0,33605664.15302569,389698609.71239775,2848152225.69,2838551040.0,3320743030.144135 
 04/14  06:00:00,0.0,42332849.67742547,392596782.38695335,2848152225.69,2838551040.0,3332232660.71023 
 04/14  07:00:00,0.0,43209972.34973987,395846003.1623591,2857753411.38,2838551040.0,3361093471.569884 
 04/14  08:00:00,0.0,39901244.93511554,398339721.9716196,2857753411.38,2838551040.0,3360236447.1225624 
 04/14  09:00:00,0.0,25450024.31437464,403553365.38919425,2934562896.9,2838551040.0,3443085845.590985 
 04/14  10:00:00,0.0,24171410.845052503,406299728.75469464,2934562896.9,2838551040.0,3444553595.487163 
 04/14  11:00:00,0.0,23528584.798068307,408634902.02811,2934562896.9,2838551040.0,3446245942.7135944 
 04/14  12:00:00,0.0,0.0,411227664.901912,2934562896.9,2838551040.0,3425310120.789328 
 04/14  13:00:00,0.0,0.0,413427522.6902409,2934562896.9,2838551040.0,3427509978.5776567 
 04/14  14:00:00,0.0,0.0,415175971.42286974,2934562896.9,2838551040.0,3429258427.3102856 
 04/14  15:00:00,0.0,28518203.537577808,413304427.048592,2867354597.0699997,2838551040.0,3366095595.529326 
 04/14  16:00:00,0.0,23981909.107122775,414259359.8767066,2867354597.0699997,2838551040.0,3362514233.9269857 
 04/14  17:00:00,0.0,33824015.25875373,365908516.0733579,28803557.06999999,0.0,485438630.0080402 
 04/14  18:00:00,0.0,39768445.47197054,366148764.70832527,9601185.69,0.0,464651349.17835444 
 04/14  19:00:00,0.0,42644261.77608154,366244378.03405046,9601185.69,0.0,467528915.7502223 
 04/14  20:00:00,0.0,42346336.1069816,366278040.3377048,9601185.69,0.0,467231567.31266105 
 04/14  21:00:00,0.0,46126853.981045626,366337606.8961798,9601185.69,0.0,471013196.3341299 
 04/14  22:00:00,0.0,53767979.808367565,366495375.7727858,9601185.69,0.0,478657566.3271194 
 04/14  23:00:00,0.0,51879361.167569205,366569655.59397703,9601185.69,0.0,476770510.1179144 
 04/14  24:00:00,0.0,50114123.40294343,366581012.447447,9601185.69,0.0,475005507.58158773 
 04/15  01:00:00,0.0,60276449.39954942,442014000.59920144,2848152225.69,2838551040.0,3398995383.8987765 
 04/15  02:00:00,0.0,54175788.20927398,379715189.8772369,2848152225.69,2838551040.0,3330597146.5910997 
 04/15  03:00:00,0.0,59197310.25742974,380322522.26091486,2848152225.69,2838551040.0,3336144584.719593 
 04/15  04:00:00,0.0,56166341.904107004,382164698.808061,2848152225.69,2838551040.0,3334933804.699605 
 04/15  05:00:00,0.0,64456093.84112998,385452903.9329824,2848152225.69,2838551040.0,3346406905.247913 
 04/15  06:00:00,0.0,53524891.061583474,388447631.70152754,2848152225.69,2838551040.0,3338605596.6869826 
 04/15  07:00:00,0.0,56714553.85544497,391199590.63417166,2848152225.69,2838551040.0,3344532455.493595 
 04/15  08:00:00,0.0,50583262.21395253,393968523.3085243,2848152225.69,2838551040.0,3341284124.580175 
 04/15  09:00:00,0.0,47070707.92159987,396473385.6748478,2848152225.69,2838551040.0,3340362901.438302 
 04/15  10:00:00,0.0,43894525.376781225,398904718.80806315,2848152225.69,2838551040.0,3339703107.7920756 
 04/15  11:00:00,0.0,40502089.82488179,401194182.149463,2848152225.69,2838551040.0,3338670797.9468484 
 04/15  12:00:00,0.0,37572903.15008896,403177176.29191023,2848152225.69,2838551040.0,3337793590.5914574 
 04/15  13:00:00,0.0,37260939.04046975,404949043.60854167,2848152225.69,2838551040.0,3339294645.198903 
 04/15  14:00:00,0.0,42205481.61825148,406426065.6203196,2848152225.69,2838551040.0,3345686578.7715583 
 04/15  15:00:00,0.0,36423759.48803949,408005120.42682254,2848152225.69,2838551040.0,3341526100.8628144 
 04/15  16:00:00,0.0,38066487.65088013,409456522.8500664,2848152225.69,2838551040.0,3344628462.5710807 
 04/15  17:00:00,0.0,42809436.7220671,366363996.79295444,9601185.69,0.0,467695997.0823564 
 04/15  18:00:00,0.0,45767561.30577405,366400417.8536797,9601185.69,0.0,470654803.14985955 
 04/15  19:00:00,0.0,54407407.08081687,366517662.09721994,9601185.69,0.0,479296918.85506904 
 04/15  20:00:00,0.0,50527635.61162933,366538156.0292351,9601185.69,0.0,475417760.39778167 
 04/15  21:00:00,0.0,54237116.353600346,366597808.961596,9601185.69,0.0,479128822.67199045 
 04/15  22:00:00,0.0,61368260.34942882,366767231.651735,9601185.69,0.0,486264155.14848757 
 04/15  23:00:00,0.0,57143314.05504565,366775245.25614697,9601185.69,0.0,482039449.20866543 
 04/15  24:00:00,0.0,54661799.019490786,366728832.7049302,9601185.69,0.0,479556771.5520709 
 04/16  01:00:00,0.0,57038838.821155414,450058750.2186377,2848152225.69,2838551040.0,3418987030.4570646 
 04/16  02:00:00,0.0,51792029.46832133,379095298.49539393,2848152225.69,2838551040.0,3342828360.7970333 
 04/16  03:00:00,0.0,60750583.44623661,379147422.45873016,2848152225.69,2838551040.0,3351703706.3007483 
 04/16  04:00:00,0.0,55709650.328035325,381239793.53002477,2848152225.69,2838551040.0,3348775418.357057 
 04/16  05:00:00,0.0,58877397.49200107,384367470.481991,2848152225.69,2838551040.0,3355021539.4490824 
 04/16  06:00:00,0.0,55946162.05655398,387689675.2804296,2857753411.38,2838551040.0,3365076306.594305 
 04/16  07:00:00,0.0,41809269.61322425,390845117.3993078,2857753411.38,2838551040.0,3354268614.885907 
 04/16  08:00:00,0.0,25204781.22381454,394765266.7585431,2896158154.14,2838551040.0,3380344822.4203916 
 04/16  09:00:00,27945.88516301161,1104664.5639309788,404491337.863586,3011372382.42,2838551040.0,3556757786.8062925 
 04/16  10:00:00,53691.768986204224,0.0,407814923.9777666,3011372382.42,2838551040.0,3558976708.356542 
 04/16  11:00:00,183537.1557867854,0.0,411226990.2706718,3011372382.42,2838551040.0,3562388774.649448 
 04/16  12:00:00,171553.3741139727,13968778.641178604,413300970.74874014,3011372382.42,2838551040.0,3578431533.768695 
 04/16  13:00:00,164042.33165746933,0.0,415681906.0169158,3011372382.42,2838551040.0,3551776229.6528516 
 04/16  14:00:00,179073.97990389905,16369493.354568169,418410985.3394046,3011372382.42,2838551040.0,3585942263.072748 
 04/16  15:00:00,182256.13176494942,13746196.74513043,420534765.267372,3011372382.42,2838551040.0,3585442746.391278 
 04/16  16:00:00,196785.30106004045,9234956.748470915,422587062.1429089,3011372382.42,2838551040.0,3582983803.2701554 
 04/16  17:00:00,217403.34851258923,1796746.367356941,366115549.20657986,172821342.42,0.0,680523039.9527124 
 04/16  18:00:00,78294.19445910129,13741563.442934752,365972765.70651764,134416599.66000003,0.0,638852870.0253885 
 04/16  19:00:00,0.0,30108356.84752801,365892403.4960257,96011856.90000002,0.0,586599636.9738097 
 04/16  20:00:00,0.0,27573432.87904614,365892403.4960257,96011856.90000002,0.0,584064713.0053277 
 04/16  21:00:00,0.0,41366593.922281586,365892403.4960257,57607114.13999998,0.0,544385670.5457233 
 04/16  22:00:00,0.0,44905052.711651236,365892403.4960257,57607114.13999998,0.0,547924129.3350929 
 04/16  23:00:00,0.0,55670701.34897841,366353887.1731906,19202371.38,0.0,505226195.63618344 
 04/16  24:00:00,0.0,63834149.23876619,366689937.9657144,9601185.69,0.0,503795921.1912291 
 04/17  01:00:00,0.0,66581206.09458547,408547568.4741535,2848152225.69,2838551040.0,3386779594.958446 
 04/17  02:00:00,0.0,62771573.2536593,375077499.7716399,2848152225.69,2838551040.0,3349460289.8721523 
 04/17  03:00:00,0.0,58694394.34008332,379813583.2084208,2848152225.69,2838551040.0,3350153818.6587896 
 04/17  04:00:00,0.0,63314433.338252194,382436937.2688204,2848152225.69,2838551040.0,3357334233.9717517 
 04/17  05:00:00,0.0,62970699.535475284,385685282.64502513,2848152225.69,2838551040.0,3360191236.523757 
 04/17  06:00:00,0.0,61805582.100354634,388877084.5511237,2857753411.38,2838551040.0,3371881877.850226 
 04/17  07:00:00,0.0,52207586.62899251,391893887.32992244,2857753411.38,2838551040.0,3365452452.88584 
 04/17  08:00:00,0.0,27824557.81527608,395679932.2659698,2896158154.14,2838551040.0,3383712006.722897 
 04/17  09:00:00,5942.97141922497,0.0,405490228.734902,3011372382.42,2838551040.0,3556652013.1136775 
 04/17  10:00:00,65541.94422197508,0.0,409352381.1650173,3011372382.42,2838551040.0,3560514165.543793 
 04/17  11:00:00,208917.7642271918,0.0,412936179.61517674,3011372382.42,2838551040.0,3564097963.9939528 
 04/17  12:00:00,299651.1928582473,0.0,415682862.41640216,3011372382.42,2838551040.0,3566844646.795178 
 04/17  13:00:00,305545.30619461427,0.0,417852605.3696723,3011372382.42,2838551040.0,3553946929.0056086 
 04/17  14:00:00,417308.88339466543,0.0,421532966.62035096,3011372382.42,2838551040.0,3568512495.7259107 
 04/17  15:00:00,473808.9296620708,0.0,424266092.6043967,3011372382.42,2838551040.0,3571245621.709957 
 04/17  16:00:00,619791895.6848859,0.0,426492721.63737637,3011372382.42,2838551040.0,4325478262.359882 
 04/17  17:00:00,619832184.3245065,0.0,366517122.05415463,172821342.42,0.0,1426992541.0727973 
 04/17  18:00:00,619691860.5461162,0.0,366333880.0330266,134416599.66000003,0.0,1373355065.738626 
 04/17  19:00:00,145191.7199010875,0.0,366041430.2231923,96011856.90000002,0.0,556640306.8534484 
 04/17  20:00:00,51813.31428050499,0.0,365945585.3762054,96011856.90000002,0.0,556544462.0064615 
 04/17  21:00:00,0.0,0.0,365892403.4960257,57607114.13999998,0.0,503019076.6234417 
 04/17  22:00:00,0.0,0.0,365892403.4960257,57607114.13999998,0.0,503019076.6234417 
 04/17  23:00:00,0.0,23682682.376694217,365892403.4960257,19202371.38,0.0,473229555.49729586 
 04/17  24:00:00,0.0,29352687.304850876,365892403.4960257,9601185.69,0.0,469298374.7354525 
 04/18  01:00:00,0.0,34047836.97599489,437846615.22984946,2848152225.69,2838551040.0,3384494431.9123106 
 04/18  02:00:00,0.0,28604875.454850767,381645086.3513487,2848152225.69,2838551040.0,3322849812.6277227 
 04/18  03:00:00,0.0,32674073.93762423,381873080.3748601,2848152225.69,2838551040.0,3327096679.0546155 
 04/18  04:00:00,0.0,33726016.05449592,384242341.1109275,2848152225.69,2838551040.0,3330483881.2799735 
 04/18  05:00:00,0.0,34516555.984954715,387762180.7277311,2848152225.69,2838551040.0,3334768229.783286 
 04/18  06:00:00,0.0,26255762.340274766,391204971.0670874,2857753411.38,2838551040.0,3339641924.107476 
 04/18  07:00:00,619261744.8284744,0.0,395490120.11318076,2857753411.38,2838551040.0,4069790459.340933 
 04/18  08:00:00,619261744.8284744,0.0,399639796.4730544,2896158154.14,2838551040.0,4112627758.7967424 
 04/18  09:00:00,619772836.8731244,0.0,410365908.37283516,3011372382.42,2838551040.0,4310179580.237283 
 04/18  10:00:00,727606104.2756377,0.0,414567251.7625344,3011372382.42,2838551040.0,4424914873.876639 
 04/18  11:00:00,836193090.2147515,0.0,417969790.68383074,3011372382.42,2838551040.0,4539765618.948845 
 04/18  12:00:00,900179094.1008835,0.0,421122209.8222815,3011372382.42,2838551040.0,4608646693.106885 
 04/18  13:00:00,950667556.902466,0.0,422953113.32550985,3011372382.42,2838551040.0,4647180639.061761 
 04/18  14:00:00,961395331.707765,0.0,426030020.2944071,3011372382.42,2838551040.0,4676360751.6032915 
 04/18  15:00:00,968878566.9800423,0.0,428445862.54647386,3011372382.42,2838551040.0,4686338528.797145 
 04/18  16:00:00,1028249986.7058991,0.0,430354634.84570837,3011372382.42,2838551040.0,4749346787.550168 
 04/18  17:00:00,622605481.9372023,0.0,367390054.1967947,172821342.42,0.0,1431441182.6068106 
 04/18  18:00:00,619889825.5817308,0.0,366537073.99870986,134416599.66000003,0.0,1374512683.3891032 
 04/18  19:00:00,619656712.8975308,0.0,366297804.01546943,96011856.90000002,0.0,1305534028.694402 
 04/18  20:00:00,619516583.5708891,0.0,366153973.3965905,96011856.90000002,0.0,1309177047.5478141 
 04/18  21:00:00,619317201.2623792,0.0,365949324.723013,57607114.13999998,0.0,1255432585.6239252 
 04/18  22:00:00,464446308.6213558,0.0,365892403.4960257,57607114.13999998,0.0,1067268583.0529176 
 04/18  23:00:00,154815436.2071186,17470739.709251005,365892403.4960257,19202371.38,0.0,655058881.9382905 
 04/18  24:00:00,0.0,20141096.082699418,365892403.4960257,9601185.69,0.0,460086783.513301 
 04/19  01:00:00,0.0,27645573.952044595,435664382.47509193,2848152225.69,2838551040.0,3375914280.361712 
 04/19  02:00:00,0.0,27219838.007954046,386256491.896636,2848152225.69,2838551040.0,3326080653.8391657 
 04/19  03:00:00,0.0,24809461.63442333,383692783.7833686,2848152225.69,2838551040.0,3321106569.3523674 
 04/19  04:00:00,0.0,27163577.00653589,385781102.0102813,2848152225.69,2838551040.0,3325549002.951393 
 04/19  05:00:00,0.0,23110046.94951303,389128757.4499436,2848152225.69,2838551040.0,3324843128.334032 
 04/19  06:00:00,0.0,17811940.43268877,392601269.51574326,2857753411.38,2838551040.0,3332618719.573007 
 04/19  07:00:00,206420581.60949147,3574325.902702795,395954366.7239704,2857753411.38,2838551040.0,3572493361.464851 
 04/19  08:00:00,619261744.8284744,4488489.956027347,400858118.1166153,2896158154.14,2838551040.0,4118875812.4178896 
 04/19  09:00:00,816842930.053091,0.0,412630540.30891764,3011372382.42,2838551040.0,4514880096.577707 
 04/19  10:00:00,882612051.0550592,0.0,415674930.5871415,3011372382.42,2838551040.0,4585259763.993952 
 04/19  11:00:00,937125612.8271493,0.0,418790970.10493815,3011372382.42,2838551040.0,4644385214.836634 
 04/19  12:00:00,1001637865.2770169,0.0,422263741.9201592,3011372382.42,2838551040.0,4714347580.62062 
 04/19  13:00:00,1009439797.2012159,0.0,424146599.6626887,3011372382.42,2838551040.0,4709108816.302686 
 04/19  14:00:00,1023134433.3101442,0.0,427980259.02167964,3011372382.42,2838551040.0,4742395815.218019 
 04/19  15:00:00,1030487521.654299,0.0,430163790.2730435,3011372382.42,2838551040.0,4751834315.28796 
 04/19  16:00:00,1037772569.4173175,0.0,432306518.16694784,3011372382.42,2838551040.0,4761586395.321005 
 04/19  17:00:00,715780286.1410667,0.0,367984762.28557694,172821342.42,0.0,1528164525.070716 
 04/19  18:00:00,621666800.0884622,0.0,366596582.606182,134416599.66000003,0.0,1376744768.3686948 
 04/19  19:00:00,619687898.4833623,0.0,366329813.3187163,96011856.90000002,0.0,1305795219.7348433 
 04/19  20:00:00,619613230.0857276,0.0,366253172.6746777,96011856.90000002,0.0,1305485027.325888 
 04/19  21:00:00,619383972.4212744,0.0,366017859.53537047,57607114.13999998,0.0,1255926550.0059144 
 04/19  22:00:00,619285377.7833921,2608024.5702666463,365916660.67768216,57607114.13999998,0.0,1258170951.0434883 
 04/19  23:00:00,619261744.8284744,11916557.705503004,365892403.4960257,19202371.38,0.0,1213854641.18365 
 04/19  24:00:00,0.0,20007055.236070164,365892403.4960257,9601185.69,0.0,459952742.66667175 
 04/20  01:00:00,0.0,15836067.22022394,437350558.2726796,2848152225.69,2838551040.0,3365790949.427479 
 04/20  02:00:00,0.0,27288545.81186134,387078240.5337907,2848152225.69,2838551040.0,3326971110.280228 
 04/20  03:00:00,0.0,27483124.45566968,384836716.689741,2848152225.69,2838551040.0,3324924165.079987 
 04/20  04:00:00,0.0,18519768.261235204,386491837.125435,2848152225.69,2838551040.0,3317615929.321246 
 04/20  05:00:00,0.0,18631023.040193047,389662798.04136914,2848152225.69,2838551040.0,3320898145.016138 
 04/20  06:00:00,0.0,22595536.96867539,392634774.4885759,2857753411.38,2838551040.0,3337435821.0818276 
 04/20  07:00:00,619261744.8284744,3328664.318634682,396264020.5476785,2857753411.38,2838551040.0,4074123511.1232967 
 04/20  08:00:00,619261744.8284744,5917430.603887367,401020605.3856367,2896158154.14,2838551040.0,4120245921.0094438 
 04/20  09:00:00,674894585.3653343,0.0,412261155.48347694,3011372382.42,2838551040.0,4368958632.643036 
 04/20  10:00:00,831282513.604465,0.0,416309467.1351274,3011372382.42,2838551040.0,4533477003.717446 
 04/20  11:00:00,939835572.6382987,0.0,419672924.7776542,3011372382.42,2838551040.0,4648192029.794723 
 04/20  12:00:00,950723942.7185781,0.0,422352426.5028966,3011372382.42,2838551040.0,4662263320.661186 
 04/20  13:00:00,1011046576.218429,0.0,424622146.5938269,3011372382.42,2838551040.0,4711731890.296552 
 04/20  14:00:00,1023906534.4554116,0.0,428092327.28969336,3011372382.42,2838551040.0,4743187000.768072 
 04/20  15:00:00,1031637851.0705686,0.0,430363730.0154481,3011372382.42,2838551040.0,4753291166.3812275 
 04/20  16:00:00,1037790559.6158079,0.0,432074404.58040756,3011372382.42,2838551040.0,4761603447.093286 
 04/20  17:00:00,635422201.1663328,0.0,367789010.4051179,172821342.42,0.0,1445593405.5638525 
 04/20  18:00:00,619903512.3756645,0.0,366551122.30743384,134416599.66000003,0.0,1374721981.293198 
 04/20  19:00:00,619643057.9420776,0.0,366283788.3861885,96011856.90000002,0.0,1305651209.483887 
 04/20  20:00:00,619560556.0282489,0.0,366199107.31614363,96011856.90000002,0.0,1309524796.7239492 
 04/20  21:00:00,619343604.9483484,0.0,365976425.82015413,57607114.13999998,0.0,1255581539.0390003 
 04/20  22:00:00,619320210.0069393,0.0,365952412.9387527,57607114.13999998,0.0,1255824278.0510461 
 04/20  23:00:00,619261744.8284744,10147651.790702444,365892403.4960257,19202371.38,0.0,1212157656.8851974 
 04/20  24:00:00,619261744.8284744,15670787.077404533,365892403.4960257,9601185.69,0.0,1207894284.5341866 
 04/21  01:00:00,0.0,23742330.91504474,433656061.4450675,2848152225.69,2838551040.0,3354935255.551848 
 04/21  02:00:00,0.0,24129002.130573824,382555571.9685025,2848152225.69,2838551040.0,3304221437.290812 
 04/21  03:00:00,0.0,27583286.621165376,383749557.7082362,2848152225.69,2838551040.0,3308869707.521137 
 04/21  04:00:00,0.0,35592831.1475336,386013716.28414243,2848152225.69,2838551040.0,3319121494.8882394 
 04/21  05:00:00,0.0,26652610.651826777,389363054.3394138,2848152225.69,2838551040.0,3313530290.1116986 
 04/21  06:00:00,0.0,33809685.93424359,392610556.0065679,2848152225.69,2838551040.0,3323849012.3264985 
 04/21  07:00:00,0.0,0.0,396875935.5342647,2857753411.38,2838551040.0,3319081445.1588407 
